subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Psychology--Early works to 1850,a--v,0,http://id.loc.gov/authorities/subjects/sh85108460,Psychology;Early works,http://id.worldcat.org/fast/1081447;http://id.worldcat.org/fast/1411636,Q4775;Q300
Psychology--Early works to 1850.,a--v,0,http://id.loc.gov/authorities/subjects/sh85108460,Psychology;Early works,http://id.worldcat.org/fast/1081447;http://id.worldcat.org/fast/1411636,Q4775;Q300
Public law (Roman law)--Early works to 1800,a--v,0,,Public law (Roman law);Early works,http://id.worldcat.org/fast/1082632;http://id.worldcat.org/fast/1411636,Q39059;Q300
Puja (Hinduism),a,0,,Puja (Hinduism),http://id.worldcat.org/fast/1202155,Q26746
Puja (Hinduism),a,0,http://id.loc.gov/authorities/subjects/sh2004002208,Puja (Hinduism),http://id.worldcat.org/fast/1202155,Q26746
Puja (Hinduism),a,fast,http://id.worldcat.org/fast/1202155,Puja (Hinduism),http://id.worldcat.org/fast/1202155,Q26746
Puja (Hinduism)--Early works to 1800,a--v,0,,Puja (Hinduism);Early works,http://id.worldcat.org/fast/1202155;http://id.worldcat.org/fast/1411636,Q26746;Q300
Pulse,a,fast,(OCoLC)fst01083921,Pulse,http://id.worldcat.org/fast/1083921,Q11218
Pulse.,a,fast,(OCoLC)fst01083921,Pulse,http://id.worldcat.org/fast/1083921,Q11218
Pulse--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85109028,Pulse;Early works,http://id.worldcat.org/fast/1083921;http://id.worldcat.org/fast/1411636,Q11218;Q300
Pulse--Early works to 1800.,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85109028,Pulse;Early works,http://id.worldcat.org/fast/1083921;http://id.worldcat.org/fast/1411636,Q11218;Q300
Pulse--Measurement,a--x,fast,http://id.worldcat.org/fast/1083923,Pulse--Measurement,http://id.worldcat.org/fast/1083923,Q27308
Pulse--Measurement,a--x,0,http://id.loc.gov/authorities/subjects/sh85109029,Pulse--Measurement,http://id.worldcat.org/fast/1083923,Q27308
"Punic War, 2nd, 218-201 B.C",a,0,,Punic War (2nd) (218-201 B.C.),http://id.worldcat.org/fast/1084093,Q39060
Punishment (Canon law),a,0,http://id.loc.gov/authorities/subjects/sh85109116,Punishment (Canon law),http://id.worldcat.org/fast/1084132,Q7456
Punishment (Canon law),a,fast,http://id.worldcat.org/fast/1084132,Punishment (Canon law),http://id.worldcat.org/fast/1084132,Q7456
Purgatory,a,fast,http://id.worldcat.org/fast/1084326,Purgatory,http://id.worldcat.org/fast/1084326,Q7660
Purgatory.,a,fast,http://id.worldcat.org/fast/1084326,Purgatory,http://id.worldcat.org/fast/1084326,Q7660
Purgatory--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2010109177,Purgatory;Early works,http://id.worldcat.org/fast/1084326;http://id.worldcat.org/fast/1411636,Q7660;Q300
Purgatory--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2010109177,Purgatory;Early works,http://id.worldcat.org/fast/1084326;http://id.worldcat.org/fast/1411636,Q7660;Q300
Purim--Liturgy--Texts,a--x--v,0,,Purim--Liturgy;Liturgics;Texts,http://id.worldcat.org/fast/1084335;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q16376;Q207;Q3066
Purim--Liturgy--Texts.,a--x--v,0,,Purim--Liturgy;Liturgics;Texts,http://id.worldcat.org/fast/1084335;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q16376;Q207;Q3066
"Purity, Ritual",a,fast,http://id.worldcat.org/fast/1084384,"Purity, Ritual",http://id.worldcat.org/fast/1084384,Q11362
"Purity, Ritual",a,0,http://id.loc.gov/authorities/subjects/sh85109196,"Purity, Ritual",http://id.worldcat.org/fast/1084384,Q11362
"Purity, Ritual--Early works to 1800",a--v,0,,"Purity, Ritual;Early works",http://id.worldcat.org/fast/1084384;http://id.worldcat.org/fast/1411636,Q11362;Q300
"Purity, Ritual--Early works to 1800.",a--v,0,,"Purity, Ritual;Early works",http://id.worldcat.org/fast/1084384;http://id.worldcat.org/fast/1411636,Q11362;Q300
"Purity, Ritual--Hinduism",a--x,0,http://id.loc.gov/authorities/subjects/sh85109198,"Purity, Ritual--Hinduism",http://id.worldcat.org/fast/1084386,Q27061
"Purity, Ritual--Hinduism",a--x,fast,http://id.worldcat.org/fast/1084386,"Purity, Ritual--Hinduism",http://id.worldcat.org/fast/1084386,Q27061
"Purity, Ritual--Hinduism--Early works to 1800",a--x--v,0,,"Purity, Ritual--Hinduism;Hinduism;Early works",http://id.worldcat.org/fast/1084386;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q27061;Q27213;Q300
"Purity, Ritual--Hinduism--Early works to 1800",a--x--x,0,,"Purity, Ritual--Hinduism;Hinduism;Early works",http://id.worldcat.org/fast/1084386;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q27061;Q27213;Q300
"Purity, Ritual--Islam--Early works to 1800",a--x--v,0,,"Purity, Ritual--Islam;Islam;Early works",http://id.worldcat.org/fast/1084388;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11216;Q3549;Q300
"Purity, Ritual--Islam--Early works to 1800.",a--x--v,0,,"Purity, Ritual--Islam;Islam;Early works",http://id.worldcat.org/fast/1084388;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11216;Q3549;Q300
Puzzle initial,,openn-subjects,,decorated initials,http://vocab.getty.edu/aat/300417548,Q10807
Puzzles,a,0,http://id.loc.gov/authorities/subjects/sh85109260,Puzzles,http://id.worldcat.org/fast/1084492,Q26724
Puzzles,a,fast,http://id.worldcat.org/fast/1084492,Puzzles,http://id.worldcat.org/fast/1084492,Q26724
Pythagoras and Pythagorean school,a,fast,http://id.worldcat.org/fast/1084727,Pythagoras and Pythagorean school,http://id.worldcat.org/fast/1084727,Q2990
Pythagoras and Pythagorean school.,a,fast,http://id.worldcat.org/fast/1084727,Pythagoras and Pythagorean school,http://id.worldcat.org/fast/1084727,Q2990
Pythagoras and Pythagorean school--Early works to 1800,a--v,0,,Pythagoras and Pythagorean school;Early works,http://id.worldcat.org/fast/1084727;http://id.worldcat.org/fast/1411636,Q2990;Q300
Pythagoras and Pythagorean school--Early works to 1800.,a--v,0,,Pythagoras and Pythagorean school;Early works,http://id.worldcat.org/fast/1084727;http://id.worldcat.org/fast/1411636,Q2990;Q300
Qiblah,a,fast,(OCoLC)fst01084840,Qiblah,http://id.worldcat.org/fast/1084840,Q11150
Qiblah.,a,fast,(OCoLC)fst01084840,Qiblah,http://id.worldcat.org/fast/1084840,Q11150
Qiblah--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85109401,Qiblah;Early works,http://id.worldcat.org/fast/1084840;http://id.worldcat.org/fast/1411636,Q11150;Q300
Qiblah--Early works to 1800.,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85109401,Qiblah;Early works,http://id.worldcat.org/fast/1084840;http://id.worldcat.org/fast/1411636,Q11150;Q300
Quadrants (Astronomical instruments),a,fast,http://id.worldcat.org/fast/1084859,Quadrants (Astronomical instruments),http://id.worldcat.org/fast/1084859,Q3570
Quadrants (Astronomical instruments)--Early works to 1800,a--v,0,,Quadrants (Astronomical instruments);Early works,http://id.worldcat.org/fast/1084859;http://id.worldcat.org/fast/1411636,Q3570;Q300
Quadrants (Astronomical instruments)--Early works to 1800.,a--v,0,,Quadrants (Astronomical instruments);Early works,http://id.worldcat.org/fast/1084859;http://id.worldcat.org/fast/1411636,Q3570;Q300
"Quatrains, Persian",a,fast,(OCoLC)fst01085515,"Quatrains, Persian",http://id.worldcat.org/fast/1085515,Q27207
"Quatrains, Persian--Early works to 1800",a--v,0,,"Quatrains, Persian;Early works",http://id.worldcat.org/fast/1085515;http://id.worldcat.org/fast/1411636,Q27207;Q300
Queens--England,a--z,0,,Queens;England,http://id.worldcat.org/fast/1085637;http://id.worldcat.org/fast/1219920,Q39061;Q320
"Quotations, Arabic",a,fast,(OCoLC)fst01086142,"Quotations, Arabic",http://id.worldcat.org/fast/1086142,Q11232
"Quotations, Arabic.",a,fast,(OCoLC)fst01086142,"Quotations, Arabic",http://id.worldcat.org/fast/1086142,Q11232
"Quotations, Arabic--Early works to 1800",a--v,0,,"Quotations, Arabic;Early works",http://id.worldcat.org/fast/1086142;http://id.worldcat.org/fast/1411636,Q11232;Q300
"Quotations, Arabic--Early works to 1800.",a--v,0,,"Quotations, Arabic;Early works",http://id.worldcat.org/fast/1086142;http://id.worldcat.org/fast/1411636,Q11232;Q300
Qurʼan stories,,openn-subjects,,Qurʼan stories,http://id.worldcat.org/fast/1861320,Q18336
Qurʼan stories--Illustrations,a--v,0,,Qurʼan stories;Illustrated works,http://id.worldcat.org/fast/1861320;http://id.worldcat.org/fast/1423873,Q18336;Q294
Raga,a,fast,http://id.worldcat.org/fast/1088504,Raga,http://id.worldcat.org/fast/1088504,Q27398
Raga,a,0,http://id.loc.gov/authorities/subjects/sh85110844,Raga,http://id.worldcat.org/fast/1088504,Q27398
Rain and rainfall,a,fast,http://id.worldcat.org/fast/1089410,Rain and rainfall,http://id.worldcat.org/fast/1089410,Q27071
Rain and rainfall--Religious aspects--Hinduism,a--x--x,0,,Rain and rainfall;Hinduism,http://id.worldcat.org/fast/1089410;http://id.worldcat.org/fast/957121,Q27071;Q27213
Rajarajeshvari (Hindu deity),a,0,http://id.loc.gov/authorities/subjects/sh2005001357,Rajarajeshvari (Hindu deity),http://id.worldcat.org/fast/1736779,Q27124
Rajarajeshvari (Hindu deity),a,fast,http://id.worldcat.org/fast/1736779,Rajarajeshvari (Hindu deity),http://id.worldcat.org/fast/1736779,Q27124
Rāma (Hindu deity),a,0,,Rāma (Hindu deity),http://id.worldcat.org/fast/1102729,Q27467
Rāma (Hindu deity)--Early works to 1800,a--v,0,,Rāma (Hindu deity);Early works,http://id.worldcat.org/fast/1102729;http://id.worldcat.org/fast/1411636,Q27467;Q300
Ramadan,a,fast,(OCoLC)fst01089664,Ramadan,http://id.worldcat.org/fast/1089664,Q11429
Ramadan.,a,fast,(OCoLC)fst01089664,Ramadan,http://id.worldcat.org/fast/1089664,Q11429
Ramadan--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85111271,Ramadan;Early works,http://id.worldcat.org/fast/1089664;http://id.worldcat.org/fast/1411636,Q11429;Q300
Ramadan--Early works to 1800.,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85111271,Ramadan;Early works,http://id.worldcat.org/fast/1089664;http://id.worldcat.org/fast/1411636,Q11429;Q300
Rams--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/2017840,Rams--Religious aspects--Hinduism,http://id.worldcat.org/fast/2017840,Q27043
Rams--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2020003037,Rams--Religious aspects--Hinduism,http://id.worldcat.org/fast/2017840,Q27043
Rāsa literature,a,0,http://id.loc.gov/authorities/subjects/sh93004419,Rāsa literature,http://id.worldcat.org/fast/1102737,Q26885
Rāsa literature,a,fast,http://id.worldcat.org/fast/1102737,Rāsa literature,http://id.worldcat.org/fast/1102737,Q26885
Rasas,a,fast,http://id.worldcat.org/fast/1090196,Rasas,http://id.worldcat.org/fast/1090196,Q26729
Rasas,a,0,http://id.loc.gov/authorities/subjects/sh85111474,Rasas,http://id.worldcat.org/fast/1090196,Q26729
Rasas--Poetry,a--v,0,,Rasas;Poetry,http://id.worldcat.org/fast/1090196;http://id.worldcat.org/fast/1423828,Q26729;Q247
Rawdah Island (Egypt)--History--Early works to 1800,a--x--v,0,,Egypt--Rawdah Island;History;Early works,http://id.worldcat.org/fast/1888088;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11294;Q6879;Q300
Rawdah Island (Egypt)--History--Early works to 1800.,a--x--v,0,,Egypt--Rawdah Island;History;Early works,http://id.worldcat.org/fast/1888088;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11294;Q6879;Q300
Reading,a,fast,(OCoLC)fst01090626,Reading,http://id.worldcat.org/fast/1090626,Q11145
Reading.,a,fast,(OCoLC)fst01090626,Reading,http://id.worldcat.org/fast/1090626,Q11145
Reality,a,fast,http://id.worldcat.org/fast/1091244,Reality,http://id.worldcat.org/fast/1091244,Q26832
Reality--Religious aspects--Hinduism,a--x--x,0,,Reality;Hinduism,http://id.worldcat.org/fast/1091244;http://id.worldcat.org/fast/957121,Q26832;Q27213
Real property,a,fast,http://id.worldcat.org/fast/1091096,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property,a,0,http://id.loc.gov/authorities/subjects/sh85111739,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property.,a,fast,http://id.worldcat.org/fast/1091096,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property.,a,0,http://id.loc.gov/authorities/subjects/sh85111739,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property--England--14th century,a--z--y,0,,Real property;England;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q161;Q320;Q295
Real property--England--14th century.,a--z--y,0,,Real property;England;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q161;Q320;Q295
Real property--England--15th century,a--z--y,0,,Real property;England;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q161;Q320;Q154
Real property--England--15th century.,a--z--y,0,,Real property;England;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q161;Q320;Q154
Real property--England--Cheshire,a--z--z,0,,Real property;England--Cheshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211757,Q161;Q4319
Real property--England--Cheshire.,a--z--z,0,,Real property;England--Cheshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211757,Q161;Q4319
Real property--England--Derbyshire,a--z--z,0,,Real property;England--Derbyshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202650,Q161;Q8373
Real property--England--Derbyshire.,a--z--z,0,,Real property;England--Derbyshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202650,Q161;Q8373
Real property--England--Devon,a--z--z,0,,Real property;England--Devon,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206047,Q161;Q3609
Real property--England--Devon.,a--z--z,0,,Real property;England--Devon,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206047,Q161;Q3609
Real property--England--Early works to 1800,a--z--v,0,,Real property;England;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q161;Q320;Q300
Real property--England--Lancashire,a--z--z,0,,Real property;England--Lancashire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204978,Q161;Q4240
Real property--England--Lancashire.,a--z--z,0,,Real property;England--Lancashire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204978,Q161;Q4240
Real property--England--Nottinghamshire,a--z--z,0,,Real property;England--Nottinghamshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206866,Q161;Q3617
Real property--England--Nottinghamshire.,a--z--z,0,,Real property;England--Nottinghamshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206866,Q161;Q3617
Real property--England--Suffolk,a--z--z,0,,Real property;England--Suffolk,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212535,Q161;Q201
Real property--England--Suffolk.,a--z--z,0,,Real property;England--Suffolk,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212535,Q161;Q201
Real property--England--To 1500,a--z--y,0,,Real property;England,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920,Q161;Q320
Real property--England--To 1500.,a--z--y,0,,Real property;England,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920,Q161;Q320
Real property--England--Warwickshire,a--z--z,0,,Real property;England--Warwickshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212375,Q161;Q228
Real property--England--Warwickshire.,a--z--z,0,,Real property;England--Warwickshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212375,Q161;Q228
Real property--France,a--z,0,http://id.loc.gov/authorities/subjects/sh2008110512,Real property;France,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289,Q161;Q152
Real property--France.,a--z,0,http://id.loc.gov/authorities/subjects/sh2008110512,Real property;France,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289,Q161;Q152
Real property--India--17th century,a--z--y,0,,Real property;India;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1113663,Q161;Q26595;Q2771
Real property--Italy,a--z,0,http://id.loc.gov/authorities/subjects/sh2007003986,Real property;Italy,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565,Q161;Q249
Real property--Italy.,a--z,0,http://id.loc.gov/authorities/subjects/sh2007003986,Real property;Italy,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565,Q161;Q249
Real property--Italy--10th century,a--z--y,0,,Real property;Italy;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q161;Q249;Q12530
Real property--Italy--10th century.,a--z--y,0,,Real property;Italy;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q161;Q249;Q12530
Real property--Italy--13th century,a--z--y,0,,Real property;Italy;Thirteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1150138,Q161;Q249;Q245
Real property--Italy--13th century.,a--z--y,0,,Real property;Italy;Thirteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1150138,Q161;Q249;Q245
Real property--Italy--14th century,a--z--y,0,,Real property;Italy;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q161;Q249;Q295
Real property--Italy--14th century.,a--z--y,0,,Real property;Italy;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q161;Q249;Q295
Real property--Italy--15th century,a--z--y,0,,Real property;Italy;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q161;Q249;Q154
