title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
ʻEnyan Abi.ʻa u-peraṭaṿ,"ענין אבי""ע ופרטיו",Kabala,קבלה,Kabbalistic texts,Q39650,,
Sod miluʼe shemot ha-haṿayah,סוד מילואי שמות ההויה,Kabala,קבלה,Kabbalistic texts,Q39650,,
Shiʻur komah,שעור קומה,Shiʻur komah,שעור קומה,Midrash,Q76015,,
Sefer toldot ha-Ari z.l.h.h,"ספר תולדות האר""י זלה""ה",Toldot ha-Ari,"תולדות האר""י",Biographical texts,Q39912,,
Mavo sheʻarim,מבוא שערים,,,Hebrew texts,Q44123,,
"Masekhet shikorim; ḥabaḳbuḳ ḳibel torah, ha-kol ḥayavin, mi-shenikhnas adar",מסכת שכורים,,,Hebrew texts,Q44123,,
Sefer pitron ḥalomot,ספר פתרון חלומות,,,Hebrew texts,Q44123,,
Ḳameʻa,קמיע,Jewish folklore,פולקלור,Amulet;Jewish folklore,Q76030;Q76012,,
Segulot ṿe-ḥidot,סגולות וחידות,Jewish folklore,פולקלור,Jewish folklore,Q76012,,
Shemonah perakim,שמונה פרקים,Thamāniyat fuṣūl,,Hebrew texts,Q44123,,
Darke ha-teshuvah,דרכי התשובה,Jewish poetry,שירה,Poetry;Hebrew texts,Q1330;Q44123,,
Ha-tavnit,התבנית,,,Hebrew texts,Q44123,,
Derekh emunah; me-ʻen ṿikuaḥ ben shimʻi ṿe-reʻe,דרך אמונה,,,Hebrew texts,Q44123,,
Ḳinah; ʻal mot Yehudah /,קינה,,,Lamentations,Q75996,,
Derushim ʻal ha-Torah; parashot Va-yishlaḥ- Mi-ḳets,דרושים על התורה,,,Sermons,Q1400,,
Maʻalat ha-torah,מעלת התורה,,,Hebrew texts,Q44123,,
Tefilah; she-tiḳen R. Eleʻazar ha-Kalir... le-sheʼelat seliḥah,תפלה,,,Tefilot,Q75987,,
Derashah; ʻal ha-teshuvah,דרשה,,,Derashot,Q75995,,
Milin de-rabanan; ot taf,מילין דרבנן,,,Hebrew texts,Q44123,,
Shivḥe yerushalayim,שבחי ירושלים,,,Hebrew texts,Q44123,,
Perush shel hagadah,פרוש של הגדה,Passover haggadah (commentary),הגדה של פסח (פרשנות),Haggadah;Passover texts,Q44103;Q76004,,
Reshimat shemot anashim ṿe-nashim; le-giṭin u-sheṭarot,רשימת שמות אנשים ונשים,,,List;Hebrew text,Q3116;Q75984,,
Ḥidushim nivḥarim /,חידושים נבחרים,,,Novellas,Q38386,,
Ḥidushim ʻal parashiyot ha-shavuʻa,חידושים על פרשיות השבוע,,,Torah commentary,Q44107,,
Toldot ha-Ar.i,"תולדות האר""י",Kabalah,קבלה,Kabbalistic texts,Q39650,,
Tiḳun teshuvah,תקון תשובה,Jewish ethic,מוסר,Hebrew text;Ethical treatise,Q75984;Q12100,,
Minhage sheḥiṭah u-ṭerefot /,מנהגי שחיטה וטריפות,,,Laws for slaughtering,Q76021,,
Shivʻim ṭerefot /,שבעים טריפות,,,Hebrew texts,Q44123,,
Ṭeʻamim shel sheḥiṭah ṿe-shel ṭerefot,טעמים של שחיטה ושל טריפות,Jewish law,הלכה,Laws for slaughtering,Q76021,,
Eleh toldot noaḥ; derashah,אלה תולדות נח,Jewish sermon,דרשה,Sermons;Hebrew texts,Q1400;Q44123,,
Derashot; parashat terumah] / Yosef Pinṭo,דרשות,,,Derashot,Q75995,,
ʻAvodah tamah; perush ʻal seder ʻavodat yom ha-kipurim,עבודה תמה,,,Hebrew texts,Q44123,,
Sidur; ke-minhag Romah,סדור,Maḥzor,מחזור,Maḥzor,Q75994,,
Seder piṭum ha-ḳeṭoret,סדר פטום הקטורת,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Maḥzor ḳaṭan; le-yamim noraʼim,מחזור קטן,Maḥzor,מחזור,Maḥzor,Q75994,,
Seder maʻariv bi-zemanah ṿe-seder sefirat ha-ʻomer,סדר מעריב בזמנה וסדר ספירת העומר,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Taḥanunim,תחנונים,Hebrew poetry,פיוטים,Taḥanunim,Q76097,,
Pizmonim,פזמונים,Hebrew poetry,פיוטים,Pizmonim,Q76038,,
"Ḳovets; kolel pizmonim, maʻaʹsiyot, segulot u-pitron ḥalomot",קובץ,Jewish prayers,תפלה,Pizmonim,Q76038,,
Tefilot u-piyuṭim le-purim ṿe-pesaḥ; be-ʻAravit-Yehudit,תפלות ופיוטים לפורים ופסח,Jewish prayers,תפלה,Tefilot,Q75987,,
Piyuṭim; be-ʻIvrit ube-Yeṿanit-Yehudit,פיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
"Ḳovets; kolel pizmonim, tefilot, milon, maʻaʹsiyot u-parshanut",קובץ,Jewish prayers,תפלה,Tefilot;Pizmonim,Q75987;Q76038,,
Tiḳunim u-mesorah,תקונים ומסורה,Jewish prayers,תפלה,Tiḳunim,Q76045,,
Haḳafot; le-hoshaʻanah rabah,הקפות,Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Tiḳun ḥatsot,תיקון חצות,Jewish prayers,תפלות,Tiḳunim,Q76045,,
Seder ṿiduyim ṿe-shel gosesim la-mut; ṿe-gam pizmonim le-ḥatanim ule-milah,סדר וידוים לחולים ושל גוססים למות,Jewish prayers,תפלה,Pizmonim;Seder prayers;Prayers;Hebrew texts,Q76038;Q75992;Q798;Q44123,,
Piyuṭim,פיוטים,Piyyuṭim,פיוטים,Piyyutim,Q76006,,
Shir; le-el ʻolam nitnah shir,שיר,,,Hebrew texts,Q44123,,
Seder ʻavodah; Ḳeṭʻa,סדר עבודה,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Pizmon le-purim; be-Yeṿanit-Yehudit,פזמון לפורים,Hebrew poetry,פיוטים,Pizmonim,Q76038,,
Hagadah Sharḥ; be-ʻIvrit ube-ʻAravit-Yehudit,הגדה שרח,Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Seder ḥamishim pesuḳim,סדר חמשים פסוקים,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Azharot shel purim /,אזהרות של פורים,,,Hebrew texts,Q44123,,
Official register of properties [manuscript,,,,Register,Q67326,,
"Entermientos gustozos, o Dialogos burlescos entre un Judio, Turco, Reformado y Catolico",,,,Satires,Q1364,,
Seliḥot ṿe-taḥanunim,סליחות ותחנונים,Hebrew poetry,פיוטים,Taḥanunim,Q76097,,
Tefilah la-neʻarim keshe-nikhnasinle-minyan /,תפלה לנערים כשנכנסין למניין,,,Tefilot,Q75987,,
Seder tashlikh,סדר תשליך,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Seder haḳafot le-ʹSimḥat Torah,סדר הקפות ליום שמחת תורה,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Seder ha-seliḥot,סדר הסליחות,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Kaṿanot le-teḳiʻot shofar,כוונות לתקיעות שופר,Jewish prayers,תפלות,Text on the shofar,Q76044,,
Ḳeṭʻa be-asṭronomyah; be-ʻAravit-Yehudit,קטע באסטרונומיה,,,Hebrew texts,Q44123,,
Toldot yehude Ḳuchin] /,תולדות יהודי קוצין,,,Hebrew texts,Q44123,,
Derashot ve-hespedim] /,דרשות והספדים,,,Derashot,Q75995,,
Sheʼelah; be-ʻinyan ha-magefah,שאלה,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sheʼelah u-teshuvah; be-ʻinyan ʻedut ishah,שאלה ותשובה,Responsa,שאלות ותשובות,Responsa,Q75989,,
ʻEt sofer,עט סופר,Forms (Jewish law),שטרות,Hebrew text;Legal text,Q75984;Q8041,,
Shir ha-shirim; ʻim targum yonatan...meturgam le-yeṿanit be-otiyot ʻivriyot /,שיר השרים,,,Hebrew texts,Q44123,,
Perushe tehilim; le-yeṿanit] /,פרושי תהילים,,,Hebrew commentary,Q75988,,
Perush ha-milot be-sefer tehilim; le-yeṿanit,פירוש המלות בספר תהלים,Bible (commentary),כתובים (פרשנות),Commentary on Psalms,Q20442,,
Perush ha-milot; shel yeshaʻayah ṿe-yirmiyah le-yeṿanit] /,פירוש המלות,,,Hebrew commentary,Q75988,,
Perush ha-milot shel yeshaʻayah /,פירוש המלות של ישעיה,,,Hebrew commentary,Q75988,,
Perush ha-milot shel yirmiyah /,פירוש המלות של ירמיה,,,Hebrew commentary,Q75988,,
Sefer ha-shorashim; meturgam le-yeṿanit-yehudim] /,ספר השרשים,,,Hebrew texts,Q44123,,
Milon le-ḥaruzim; Hr-Ri,מלון לחרוזים,,,Hebrew texts,Q44123,,
Perush ha-milot ʻal tehilim; le-yeṿanit] /,פירוש המלות על תהלים,,,Hebrew commentary,Q75988,,
Ilana Ravreva; teshuvot ʻal arbaʻah ḥelke Sh.ʻA /,אילנא רברבא,,,Hebrew texts,Q44123,,
Sefer ohel moshe; kalul me-harbeh sefarim asher be-ḥokhmat ha-diḳduḳ ... /,,,,Hebrew texts,Q44123,,
Shaʻar ha-shamayim; haʻataḳat ʻiyun ha-kokhavim ha-meshartim le-Geogi Porbagio,שער השמים,Theoricae novae planetarum,,Astronomical text,Q38381,,
Shibole ha-leḳeṭ; ḥeleḳ 1,שבלי הלקט,,,Hebrew texts,Q44123,,
Ḥidushe masekhet nazir /,חדושי מסכת נזיר,,,Talmudic text,Q76002,,
Kameʻa,קמיע,Amulet,קמיע,Amulet,Q76030,,
Torah; ʻim targum Onḳelos ṿe targum le-ạravit-yehudit,תורה,Bible,תורה,Torah,Q42434,,
Ḥidushim; she-ḥidesh...mi-yesudo shel ha-Rav Daṿid ben Zimra u-sheʼar posḳim /,חדושים,,,Hebrew commentary,Q75988,,
Derashot ṿe-hespedim,דרשות והספדים,Jewish sermons,דרשות,Sermons;Hebrew texts,Q1400;Q44123,,
"Ḳovets; kolel derashot, hespedim,ḥidushe torah, kaṿanot la-tefilah, kabalah, sheʼelot u-teshuvot ve-ʻod",קובץ,,,Tefilot,Q75987,,
Reshimat yeme zikaron; shel kerove mishpaḥah] /,רשימת ימי זכרון,,,List;Hebrew text,Q3116;Q75984,,
Scuola Grande Synagogue and Mantua Jewish Community records,,,,Records,Q5066,,
Sidur ha-Rashash; ḳeṭaʻim,"סדור הרש""ש",,,Hebrew texts,Q44123,,
Kaṿanot ha-tefilah; ʻal pi ha-ḳabalah,כונות התפלה,,,Tefilot;Kabbalistic texts,Q75987;Q39650,,
Sharshot gavlut,שרשרת גבלת,,,Hebrew texts,Q44123,,
"Reshimot mishpaḥtiyot, reshimot sefarim ṿe-igron] /","רשימות משפחתיות, רשימות ספרים ואגרון",,,List;Hebrew text,Q3116;Q75984,,
Milḥamot ḥovah,מלחמות חובה,,,Hebrew texts,Q44123,,
Ḳinah; le-moto shel Eliyahu ben Menaḥem ha-Kohen /,קינה,,,Lamentations,Q75996,,
Maʻarekhet ha-elohut,מערכת האלוהות,,,Hebrew texts,Q44123,,
"Pinḳas; ḳehilat Adrianopole, 1757-1814",פנקס,Pinḳas,פנקס,Pinkas;Records,Q76009;Q8300,,
Pinḳas soḥer; be-Italḳit,פנחס סוחר,,,Pinkas;Records,Q76009;Q8300,,
Seder raḥamim,סדר רחמים,Hebrew poetry,פזמון,Poetry;Hebrew text,Q1330;Q75984,,
Pizmon; le-Yaʻaḳov ben Shemuʼel ben Netanel ha-Leṿi,פזמון,Hebrew poetry,פזמון,Pizmonim,Q76038,,
Ḥidushim ʻal ha-Talmud ṿe-Shulḥan ʻArukh] /,חדושים על התלמוד ושולחן ערוך,,,Talmudic text,Q76002,,
Ha-Maʼamarim shel ʻen yiśraʼel u-bet yiśraʼel; be-alfa beta /,המאמרים של עין ישראל ובית ישראל,,,Hebrew texts,Q44123,,
Berit Shemuʼel /,ברית שמואל,,,Text on circumcision,Q75990,,
Midrash ha-gadol; Be-Reshit,מדרש הגדול,,,Midrash,Q76015,,
Ke-tapuaḥ be-ʻetse ha-yaʻar; ḳeṭʻa,כתפוח בעצי היער,,,Hebrew texts,Q44123,,
Maʻaʹsiyot u-midrashim; ḳeṭaʻim,מעשיות ומדרשים,,,Midrash,Q76015,,
Segulot u-refuʼot; be-ʻIvrit ṿe-ʻAravit,סגולות ורפואות,,,Segulot,Q76014,,
Tefilah le-shaliaḥ tsibur; le-yamim noraʼim,תפלה לשליח צבור,Jewish prayers,תפלה,Tefilot,Q75987,,
Sidur ha-Rashash; kaṿanot ḳeriʼat shemʻa ʻal ha-miṭah,"סדור הרש""ש",,,Hebrew texts,Q44123,,
Dine sheḥiṭah u-ṭerefot; ʻal derekh sheʼelot u-teshuvot,דיני שחיטה וטרפות,Jewish law,הלכה,Laws for slaughtering,Q76021,,
Sheʼelah u-teshuvah; be-ʻenyan heḳdesh she-ratsu le-shanoto be-kefar Ortakoy] /,שאלה ותשובה,,,Responsa,Q75989,,
Pesaḳ; ʻal nigun ḳeriʼat shemaʻ be-nigun ba-ʻir Ḳorfu] /,פסק,,,Responsa,Q75989,,
Ḥidushe halakhot; ʻal Shulḥan ʻArukh,חדושי הלכות,,,Hebrew commentary,Q75988,,
Ḥidushe /,חדושי,,,Hebrew commentary,Q75988,,
Maʻaʹseh Ḥanah ṿe-shivʻat baneʼah; be-ʻAravit-Yehudit,מעשה חנה ושבעת בניה,,,Hebrew texts,Q44123,,
Ḥibur neged Yeshu; be-Ladino,חבור נגד ישו,,,Hebrew texts,Q44123,,
Maʻaʹsiyot,מעשיות,,,Hebrew texts,Q44123,,
Maʻaʹseh yosef; be-ʻAravit-Yehudit,מעשה יוסף,,,Hebrew texts,Q44123,,
Piyuṭ le-yom ḳipur,פיוט ליום כיפור,,,Piyyutim,Q76006,,
Harshaʼah le-get,הרשאה לגט,Divorce document,גט,Document,Q8301,,
Teʻudot me-ḳehilot Adrianopolis; mi-shenat 1807,תעודות מקהלות אדריאנופולי,,,Hebrew texts,Q44123,,
Sharḥ mishle; ṿe-Sharḥ Iyov,שרח משלי,Bible,,Hebrew text,Q75984,,
Targum Yeshaʻayah; be-ʻAravit-Yehudit,תרגום ישעיה,,,Hebrew texts,Q44123,,
Sefer mazalot,ספר מזלות,,,Hebrew texts,Q44123,,
Pinḳas ḳehilat Ḳarpentras; 1816-1819,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; 1819-1824,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; 1816-1825,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; 1603-1824,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; meʼah 17] /,פנקס קהלת קארפנטראץ,,,Pinkas;Records,Q76009;Q8300,,
Introduzione all'Esegesi del Pentateuco; manuscript] /,,,,Bible commentary,Q1433,,
Perush Yeshaʻayah; Be-ʻAravit-Yehudit,פרוש ישעיה,Bible,"תנ""ך",Commentary on Isaiah;Bible commentary,Q38370;Q1433,,
Perush Yeshaʻayah; Be-ʻAravit-Yehudit u-Parsit-Yehudit,פרוש ישעיה,Bible,"תנ""ך",Commentary on Isaiah;Bible commentary,Q38370;Q1433,,
Targum ʻArvi; le-targum Armi le-Shir ha-Shirim,תרגום ערבי,Bible,"תנ""ך",Hebrew texts,Q44123,,
Perush Rashi ʻal ha-Torah,"פרוש רש""י על התורה",,,Hebrew commentary,Q75988,,
Perush ha-milot shel Iyov ṿe-shel Shir ha-Shirim,פרוש המלות של איוב ושל שיר השירים,Bible,"תנ""ך",Commentary on Song of Solomon;Commentary on Job;Bible commentary,Q76078;Q1450;Q1433,,
Pirḳe avot; ʻim pitron u-biʼur bi-ʹsefat Yaṿan be-otiyot ʻIvriyot,פרקי אבות,Ethics of the Fathers,פרקי אבות,Pirkei Avot,Q76098,,
Sheʼelot u-teshuvot; be-ʻenyane Sheḥiṭah,שאלות ותשובות,Hilkhot sheḥiṭah (Karaite),הלכות שחיטה (קראי),Hilkhot sheḥiṭah,Q76017,,
Avi ha-ʻezri; siman 973-976,אבי העזרי,,,Hebrew texts,Q44123,,
Letters relating to the physician Pietro Ottani; manuscript,,,,Letters,Q5068,,
Perushim ṿe-ḳushiyot ʻal ha-Reʼem /,"פרושים וקושיות על הרא""ם",,,Hebrew commentary,Q75988,,
Minhage sheḥiṭah u-ṭerefot; shel Merrakesh,מנהגי שחיטה וטרפות,Jewish law,הלכה,Laws for slaughtering,Q76021,,
Hilkhot nidah /,הלכות נדה,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Hilkhot ribit /,הלכות רבית,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Shefer ha-diḳduk,שפר הדקדוק,Hebrew grammar,דקדוק,Grammatical text;Hebrew text,Q6010;Q75984,,
Minhagim be-bediḳot ha-reʼah /,מנהגים בבדיקות הריאה,,,Minhagim,Q76028,,
Taḳanot; Fes,תקנות,Taḳanot,תקנות,Taḳanot;Legal texts,Q76010;Q6030,,
"Liḳutim; mi-Rosh Daṿid, Ḥayim Shaʼal, ʻEn zokher ve-Yosef Omets",לקוטים,,,Hebrew texts,Q44123,,
Hespedim,הספדים,Eulogies,הספדים,Eulogies,Q76094,,
Perush; divre Avraham ibn ʻEzra,פרוש,Hebrew grammar,דקדוק,Grammatical text;Hebrew text,Q6010;Q75984,,
"Liḳuṭim; meha-miḳra, ḳabalah u-derush",לקוטים,,,Hebrew texts,Q44123,,
"Ḳovets; kolel: Derashot, parshanut ʻal ha-Torah, parshanut ʻal Talmud u-parshanut ʻal Shulḥan ʻArukh",קובץ,,,Hebrew texts,Q44123,,
Ḥidushim ʻal pesuḳe Mishle,חדושים על פסוקי משלי,Bible (commentary),"תנ""ך (פרשנות)",Commentary on Proverbs,Q76099,,
"Ṭaʻame hilkhot sheḥiṭah; ʻal Shulḥan ʻArukh Yoreh Deʻah, siman 17-28",טעמי הלכות שחיטה,Jewish law,הלכה,Hilkhot sheḥiṭah,Q76017,,
Ḥidushe torah,חדושי תורה,Bible (commentary),תורה (פרשנות),Torah commentary,Q44107,,
"Ḳeṭaʻim; me-Seder ha-ʻAvodah, Tefilot u-Mishnah Ṭohorot",קטעים,,,Tefilot,Q75987,,
Kaṿanot le-teḳiʻat shofar,כונות לתקיעת שופר,Jewish prayers,תפלה,Text on the shofar,Q76044,,
"Sidur ʻim Kaṿanot ha-Ari; be-ʻarikhat Ḥayim Kohen, ʻim haḳdamah ṿe-heʻarot","סדור עם כונות האר""י",Prayer book,סדור,Prayer book;Hebrew texts,Q1486;Q44123,,
Toldot Yeshu; Ladino,תולדות ישו,,,Hebrew texts,Q44123,,
Compendio de diferentes materias dignas de se lerem para teras noticias do que ellas contem... /,,,,Works,Q5989,,
Seder birkat kohanim,סדר ברכת כהנים,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Maḥazor le-yamim ha-noraʼim ke-minhag ha-ʼashkenazim,מחזור לימים הנוראים כמנהג האשכנזים,Maḥzor,מחזור,Maḥzor,Q75994,,
"Der Katter ; Ikx, Mikx, Drikx, Por Porcelain Teller, Di Shveblach [manuscript","קאטאר; איקס, מיקס, דריקס; פאר פארצעלוונע טעללער; דיא שוועבאלוך",,,Yiddish text,Q76100,,
"Libro antico di Consigliate, memorie, sovrani rescritti e [...] dei Parnasim",,,,Pinkas;Records,Q76009;Q8300,,
Diario di un viaggio in Terra Santa; manuscript,,,,Travel writings,Q48579,,
Shomu shamayim 'al zot [manuscript,,,,Chronicle,Q1475,,
Divre rivot [manuscript,,,,Legal texts,Q6030,,
Even Sapir [manuscript,,,,Hebrew texts,Q44123,,
Divre Ha-Yamim : [manuscript; historical treatise of Prague,,,,Hebrew commentary,Q75988,,
Der hokhmut kumpt fur ein fahll; manuscript] : ein shoyshpil,דער האכמוט קאממט פיר איין פאהלל,,,Purim texts,Q76020,,
Diskurs; manuscript,אכטצעהנטע פער פלאג (נייע קהלה),,,Hebrew texts,Q44123,,
Dictata viri il. Alberti Schultens in antiquitates Hebraicas,,,,Hebrew texts,Q44123,,
Documents referring to the threatened expulsion of the Jews of Corfu in 1572,,,,Documents,Q5023,,
"Testimonials in favor of Caim, son of Elia Coen of Corfu",,,,Testimonials,Q76101,,
Segno giallo,,,,Legal texts,Q6030,,
Documents and letters of the Napoleonic era and late 19th-century unified Italy,,,,Documents,Q5023,,
Registers of the congregation Ner le-maʼor,,,,Register,Q67326,,
"Jews in N.Y., 1892-1893",,,,Records,Q5066,,
"Toespraak, gehouden in de Vergadering van den Grooten Kerkenraad der Ned. Port. Israelitische Gemeente te 's Gravenhage, op Donderdag, den 21 Juli, 1842, bij gelegenheid der installatie van den Heer J. Ferrares als Opper-rabbijn der gemeente",,,,Speeches,Q3131,,
Sefer Kabbalah,,Works,,Kabbalistic texts,Q39650,,
Sidur ha-Ari; Tsadiḳ yesod ʻolam ; Raza de-atṿin galifin,"סדור האר""י",,,Hebrew texts,Q44123,,
Commentaries on the Mishneh Torah of Maimonides,,,,Mishneh Torah,Q39762,,
Hebrew and Yiddish miscellany,קובץ,,,Hebrew texts,Q44123,,
Midrashic miscellany,,,,Midrash,Q76015,,
Perush ʻal beʼur Iben Rushd ʻal sefer ha-Mavo shel Aristo,פרוש על באור אבן רשד על ספר המבוא של אריסטו,,,Hebrew commentary,Q75988,,
Beʼur agadot Hazal u-derashot; Beʼur ʻal ha-Zohar,"באור אגדות חז""ל ודרשות ; באור על הזהר",,,Derashot,Q75995,,
Hebrew and Ladino miscellany,,,,Hebrew texts,Q44123,,
