row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
96,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",France--Kings and rulers--Genealogy--Early works to 1800,,France|Kings and rulers|Genealogy|Early works,http://id.worldcat.org/fast/1204289|http://id.worldcat.org/fast/987694|http://id.worldcat.org/fast/1423818|http://id.worldcat.org/fast/1411636
97,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Gambling--Religious aspects--Islam--Early works to 1800,,Gambling--Religious aspects|Islam|Early works,http://id.worldcat.org/fast/937414|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
98,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Games--Religious aspects--Islam--Early works to 1800,,Games--Religious aspects|Islam|Early works,http://id.worldcat.org/fast/937550|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
99,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z","Geography, Arab",,"Geography, Arab",http://id.worldcat.org/fast/940571
100,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z","Geography, Arab--Early works to 1800",,"Geography, Arab|Early works",http://id.worldcat.org/fast/940571|http://id.worldcat.org/fast/1411636
101,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z","Geography, Medieval",,"Geography, Medieval",http://id.worldcat.org/fast/940573
102,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geography--Early works to 1800,,Geography|Early works,http://id.worldcat.org/fast/940469|http://id.worldcat.org/fast/1411636
103,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geomancy,,Geomancy,http://id.worldcat.org/fast/940820
104,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.242Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geomancy--Islamic countries--Early works to 1800,,Geomancy|Islamic countries|Early works,http://id.worldcat.org/fast/940820|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1411636
105,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geometry,,Geometry,http://id.worldcat.org/fast/940864
106,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.915Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geometry--Arab countries--History,,Geometry|Arab countries|History,http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1240128|http://id.worldcat.org/fast/1411628
107,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geometry--Early works to 1800,,Geometry|Early works,http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1411636
108,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.811Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Geometry--Islamic countries--History,,Geometry|Islamic countries|History,http://id.worldcat.org/fast/940864|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1411628
109,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Germany,,Germany,http://id.worldcat.org/fast/1210272
110,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z","Ghazals, Persian--Early works to 1800",,"Ghazals, Persian|Early works",http://id.worldcat.org/fast/942362|http://id.worldcat.org/fast/1411636
111,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",God (Islam)--Mercy--Early works to 1800,,God (Islam)--Mercy|Early works,http://id.worldcat.org/fast/944148|http://id.worldcat.org/fast/1411636
112,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Grand tours (Education),,Grand tours (Education),http://id.worldcat.org/fast/946335
113,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Great Britain--Kings and rulers--Genealogy--Early works to 1800,,Great Britain|Kings and rulers|Genealogy|Early works,http://id.worldcat.org/fast/1204623|http://id.worldcat.org/fast/987694|http://id.worldcat.org/fast/1423818|http://id.worldcat.org/fast/1411636
114,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Hadith,,Hadith,http://id.worldcat.org/fast/950112
115,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Hadith--Authorities--Early works to 1800,,Hadith--Authorities|Early works,http://id.worldcat.org/fast/950115|http://id.worldcat.org/fast/1411636
116,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Hadith--Commentaries--Early works to 1800,,Hadith--Commentaries|Early works,http://id.worldcat.org/fast/950119|http://id.worldcat.org/fast/1411636
117,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z","Hadith--Criticism, interpretation, etc.--Early works to 1800",,"Hadith|Criticism, interpretation, etc.|Early works",http://id.worldcat.org/fast/950112|http://id.worldcat.org/fast/1411635|http://id.worldcat.org/fast/1411636
118,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.812Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Hagiography,,Hagiography,http://id.worldcat.org/fast/950239
119,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.914Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.741Z",Hair--Dyeing and bleaching--Religious aspects--Islam--Early works to 1800,,Hair--Dyeing and bleaching|Islam|Early works,http://id.worldcat.org/fast/950368|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
120,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Hair--Religious aspects--Islam--Early works to 1800,,Hair--Religious aspects|Islam|Early works,http://id.worldcat.org/fast/950374|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
121,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Hair--Removal--Early works to 1800,,Hair--Removal|Early works,http://id.worldcat.org/fast/950378|http://id.worldcat.org/fast/1411636
122,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Hair--Removal--Legal aspects--Islamic law--Early works to 1800,,Hair--Removal|Islamic law|Early works,http://id.worldcat.org/fast/950378|http://id.worldcat.org/fast/979949|http://id.worldcat.org/fast/1411636
123,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Hanafites--Early works to 1800,,Hanafites|Early works,http://id.worldcat.org/fast/950818|http://id.worldcat.org/fast/1411636
124,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.225Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Hanbalites--Early works to 1800,,Hanbalites|Early works,http://id.worldcat.org/fast/950821|http://id.worldcat.org/fast/1411636
125,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.226Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.243Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.202Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.813Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.916Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.223Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.915Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.742Z",Happiness,,Happiness,http://id.worldcat.org/fast/951160
