row_index,workflow_history,place_as_recorded,authorized_label,structured_value
453,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.211504Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Sicily,Italy|Sicily,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003122
454,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.212505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Tuscan,Italy|Tuscany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760
455,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.212505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Tuscany,Italy|Tuscany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7009760
456,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.212505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy / Umbria,Italy|Umbria,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003125
457,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.212505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy ?,Italy,http://vocab.getty.edu/tgn/1000080
458,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.212505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z",Italy or France,Italy|France,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000070
459,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.189337400Z","Italy or France, Savoia",Italy|France|Savoy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024413
460,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z",Italy or Germany,Italy|Germany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000084
461,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z",Italy or S. France,Italy|Southern France,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/4004037
462,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy,  Emilia Romagna",Italy|Emilia-Romagna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008516
463,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy,  Tuscany?",Italy;Tuscany,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7009760
464,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.213503700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy,  Veneto",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
465,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Bologna",Italy|Bologna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004847
466,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Bologna (?)",Italy|Bologna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004847
467,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.498992800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Bologna, Italy",Italy|Bologna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004847
468,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Bosco d'Avicena",Italy,http://vocab.getty.edu/tgn/1000080
469,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Brescia",Italy|Brescia,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7005764
470,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Brescia, Italy",Italy|Brescia,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7005764
471,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.871969300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Brixen",Italy|Bressanone,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7005433
472,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Campania",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
473,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Campania (?)",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
474,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Campania?",Italy;Campania,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003005
475,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.214505700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Central (?) Italy",Italy,http://vocab.getty.edu/tgn/1000080
476,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Central Italy",Italy|Central Italy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/4005361
477,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Central Italy (Florence?)",Italy|Central Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/4005361|http://vocab.getty.edu/tgn/7000457
478,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Cremona, Italy",Italy|Cremona,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7005868
479,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia Romagna",Italy|Emilia-Romagna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008516
480,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia Romagna (?)",Italy|Emilia-Romagna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008516
481,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia Romagna?",Italy|Emilia-Romagna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008516
482,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia-Romagna",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
483,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia-Romagna?",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
484,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.215502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Emilia-romagna",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
485,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, England",Italy|England,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002445
486,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, England, France,  Scotland,  Spain",Italy|England|France|Scotland|Spain,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002445|http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002444|http://vocab.getty.edu/tgn/1000095
487,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.190337500Z","Italy, Fano",Italy|Fano,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003987
488,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Ferrara",Italy;Ferrara,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7004264
489,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Ferrara (?)",Italy|Ferrara,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004264
490,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Firenze",Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457
491,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Florence",Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457
492,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Florence or Rome",Italy|Florence|Rome,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457|http://vocab.getty.edu/tgn/7000874
493,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Florence, Italy (?)",Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457
494,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Florence, Tuscany",Italy|Florence|Tuscany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457|http://vocab.getty.edu/tgn/7009760
495,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.216502900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Foligno (?) and Florence",Italy|Foligno|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7005040|http://vocab.getty.edu/tgn/7000457
496,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, France",Italy|France,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000070
497,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Friuli",Italy|Friuli,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008895
498,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Friuli Venezia Giulia",Italy|Friuli-Venezia Giulia,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002993
499,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.872970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Genoa",Italy|Genoa,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008546
500,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Germany",Italy|Germany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000084
501,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Germany or Austria",Italy|Germany|Austria,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000084|http://vocab.getty.edu/tgn/1000062
502,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy",Italy,http://vocab.getty.edu/tgn/1000080
503,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (?)",Italy,http://vocab.getty.edu/tgn/1000080
504,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (?) and Mistra (?)",Italy|Mistrás,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7010926
505,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (Bologna)",Italy|Bologna,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004847
506,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (Cosenza [Calabria]?)",Italy|Cosenza,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7004274
507,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (Florence ?)",Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457
508,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.217503Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.499991900Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.873970200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.191337300Z","Italy, Italy (Florence)",Italy|Florence,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7000457
