row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
188,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some lines of Greek",lat,Latin|Greek,Q397|Q9129
189,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some passages in German (f. 10v, 20v-21r, 40v-43v, 83v-84v, 91r-93v) and Czech (f. 11v, 26v-28v)",lat;gmh;sla,Latin|German|Czech,Q397|Q188|Q9056
190,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some rubrics and directions in French",lat;fre,Latin|French,Q397|Q150
191,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some words in German (f. 54r, 55r, 89r)",lat;ger,Latin|German,Q397|Q188
192,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with table of contents and later additions in Italian",lat;ita,Latin|Italian,Q397|Q652
193,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with the final poem in Italian (f. 16v)",lat;ita,Latin|Italian,Q397|Q652
194,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with title and final words in Greek and notes inside the covers in Greek and Italian",lat;grc;ita,Latin|Greek|Greek|Italian,Q397|Q9129|Q9129|Q652
195,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Latin, with two recipes in Italian",lat;ita,Latin|Italian,Q397|Q652
196,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Latin, with weekday devotions in Italian (f. 129-133)",lat;ita,Latin|Italian,Q397|Q652
197,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Latin, with words and names in Ancient Greek and Hebrew",lat;grc;heb,Latin|Ancient Greek|Hebrew,Q397|Q35497|Q9288
198,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Latin, with words transcribed from Arabic",lat,Latin|Arabic,Q397|Q13955
199,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Low German,nds,Low German,Q25433
200,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle English,enm,Middle English,Q36395
201,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle English and Latin,enm;lat,Middle English|Latin,Q36395|Q397
202,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle English, passages in Latin",enm;lat,Middle English|Latin,Q36395|Q397
203,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle English, with some Latin notations",enm,Middle English|Latin,Q36395|Q397
204,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle English; some works in Latin,enm;lat,Middle English|Latin,Q36395|Q397
205,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle French,frm,Middle French,Q1473289
206,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle French,frm;fre,Middle French,Q1473289
207,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle French,fro,Middle French,Q1473289
208,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle French,fre,Middle French,Q1473289
209,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle French, with verses in Old French",frm;fro,Middle French|Old French,Q1473289|Q35222
210,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Middle High German,gmh,Middle High German,Q837985
211,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle High German, Rhenish (Middle Franconian) dialect",gmh;lat,Middle High German|Rhine Franconian,Q837985|Q707007
212,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.116999800Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle High German, with one prayer in Latin (f. 8r)",gmh;lat,Middle High German|Latin,Q837985|Q397
213,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Middle High German, with some headings and sections in Latin",gmh;lat,Middle High German|Latin,Q837985|Q397
214,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Mostly German, with benedictions in Latin (f. 22v-23r)",ger;lat,German|Latin,Q188|Q397
215,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Mostly in German, with significant sections of the text in Latin. Some notations on the front and back end-leaves (dating from later than the text itself) are in Latin",ger,German|Latin|Latin,Q188|Q397|Q397
216,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Old French,fro,Old French,Q35222
217,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Old French, last section has some Latin",fro;lat,Old French|Latin,Q35222|Q397
218,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Ottoman Turkish with some Arabic,ota;ara,Ottoman Turkish|Arabic,Q36730|Q13955
219,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Persian,per,Persian,Q9168
220,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Persian,ara,Persian,Q9168
221,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Persian and Arabic,per;ara,Persian|Arabic,Q9168|Q13955
222,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Plant names in Latin, with a few words in Italian (f. 2r-53v); texts about Morocco in English, Spanish, and Latin (54r-97v); glossary of words in Arabic, Spanish, and Latin (f. 98r-101r)",lat;ita;eng;spa;ara,Latin|Italian|English|Spanish|Latin|Arabic|Spanish|Latin,Q397|Q652|Q1860|Q1321|Q397|Q13955|Q1321|Q397
223,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Predominant work in Hebrew (p. 19-234), with shorter works in Judeo-Arabic",heb;jrb,Hebrew|Arabic,Q9288|Q13955
224,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Provençal,pro,Occitan,Q14185
225,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Provençal (f. 1-13, 25-26) and Old French (f. 14-23)",pro;fro,Provençal|Old French,Q241243|Q35222
226,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Provençal, Occitan (modern Provençal), and one document in Latin",pro;oci;lat,Occitan|Occitan|Latin,Q14185|Q14185|Q397
227,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Some items in Latin, some in Italian",lat;ita,Latin|Italian,Q397|Q652
228,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Spanish,spa,Spanish,Q1321
229,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Spanish, with heading in Latin",spa,Spanish|Latin,Q1321|Q397
230,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z","Spanish, with some Latin",spa;lat,Spanish|Latin,Q1321|Q397
231,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",Written in Latin with a small amount of Italian (f. 91r-94v),lat;ita,Latin|Italian,Q397|Q652
232,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118000600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",ara,ara,Arabic,Q13955
233,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.887081Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:58.000693200Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.118999600Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.690047900Z",arm,arm,Armenian,Q8785
