row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
45,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Bādarāyaṇa. Brahmasūtra--Early works to 1800,a;t--v,Brahmasūtra (Bādarāyaṇa);Early works,http://id.worldcat.org/fast/1357925;http://id.worldcat.org/fast/1411636,0,,,
46,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Bāṇa. Kādambarī,a;t,Kādambarī (Bāṇa),http://id.worldcat.org/fast/1365084,0,http://id.loc.gov/authorities/names/n2016248258,,
47,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Damayantī (Hindu mythological character),a;c,Damayantī (Hindu mythological character),http://id.worldcat.org/fast/887293,fast,http://id.worldcat.org/fast/887293,,
48,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Damayantī (Hindu mythological character),a;c,Damayantī (Hindu mythological character),http://id.worldcat.org/fast/887293,0,http://id.loc.gov/authorities/names/n2019244402,,
49,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Damayantī (Hindu mythological character)--Early works to 1800,a;c--x,Damayantī (Hindu mythological character);Early works,http://id.worldcat.org/fast/887293;http://id.worldcat.org/fast/1411636,0,,,
50,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z","Dharmarājādhvarīndra, active 17th century. Vedāntaparibhāṣā",a;d;t,Vedāntaparibhāṣā (Dharmarājādhvarīndra),http://id.worldcat.org/fast/1374448,0,http://id.loc.gov/authorities/names/no2002034992,,
51,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.173751400Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Dhūrtasvāmī. Āpastambaśrautasūtra dhūtasvāmibhāṣya,a;t,,,0,,,
52,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.174754100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Draupadī (Hindu mythological character),a;c,Draupadī (Hindu mythological character),http://id.worldcat.org/fast/897682,0,http://id.loc.gov/authorities/names/n2017243108,,
53,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.174754100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Draupadī (Hindu mythological character),a;c,Draupadī (Hindu mythological character),http://id.worldcat.org/fast/897682,fast,http://id.worldcat.org/fast/897682,,
54,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.174754100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.267865500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.787334600Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Durgā (Hindu deity),a;c,Durgā (Hindu deity),http://id.worldcat.org/fast/899573,fast,http://id.worldcat.org/fast/899573,,
55,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.174754100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.267865500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.787334600Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Durgā (Hindu deity),a;c,Durgā (Hindu deity),http://id.worldcat.org/fast/899573,0,http://id.loc.gov/authorities/names/n2017244199,,
56,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.240681Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.876708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.802205600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.174754100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.412073900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.491296300Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.267865500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.862821400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.004866700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.413425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.787334600Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.817012Z",Early works to 1800,a,,,fast,,Early works,http://id.worldcat.org/fast/1411636
