row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
1376,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows (Hindu law),a,0,http://id.loc.gov/authorities/subjects/sh85146616,Widows (Hindu law),http://id.worldcat.org/fast/1735653,,
1377,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows (Hindu law),a,fast,http://id.worldcat.org/fast/1735653,Widows (Hindu law),http://id.worldcat.org/fast/1735653,,
1378,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh2008008073,Widows--Religious aspects,http://id.worldcat.org/fast/1752603,,
1379,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows--Religious aspects,a--x,fast,http://id.worldcat.org/fast/1752603,Widows--Religious aspects,http://id.worldcat.org/fast/1752603,,
1380,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/2020144,Widows--Religious aspects--Hinduism,http://id.worldcat.org/fast/2020144,,
1381,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Widows--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2020006353,Widows--Religious aspects--Hinduism,http://id.worldcat.org/fast/2020144,,
1382,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Winds,a,fast,http://id.worldcat.org/fast/1175820,Winds,http://id.worldcat.org/fast/1175820,,
1383,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Winds--Poetry,a--v,0,,Winds;Poetry,http://id.worldcat.org/fast/1175820;http://id.worldcat.org/fast/1423828,,
1384,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Wisdom--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh85147108,Wisdom--Religious aspects,http://id.worldcat.org/fast/1176244,,
1385,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Wisdom--Religious aspects,a--x,fast,http://id.worldcat.org/fast/1176244,Wisdom--Religious aspects,http://id.worldcat.org/fast/1176244,,
1386,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T20:39:57.767409Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T20:44:02.347752700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T22:32:34.018316700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:36:07.016250700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T22:43:44.239927700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T22:44:07.118392800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T23:05:39.716485700Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:31:53.527909Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-28T14:36:06.787509500Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:37:13.346899300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-28T14:41:35.382427900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:42:03.035598800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-28T14:44:24.422635400Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:44:53.715474300Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-28T14:45:40.571654Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:46:10.516329600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-28T14:53:43.047494200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:54:26.260633800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-28T14:54:45.305511Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-28T14:55:23.112763800Z | KNOWN SUBJECT RECON APPLIED 2023-12-28T14:55:52.275997300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-28T14:57:21.340386900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-28T14:57:51.576125700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-28T14:58:25.595644800Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-28T14:59:12.683979400Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-28T14:59:44.245512800Z",Wisdom--Religious aspects--Buddhism,a--x--x,fast,http://id.worldcat.org/fast/1176247,Wisdom--Religious aspects--Buddhism,http://id.worldcat.org/fast/1176247,,
