id,manuscript,groups,source_date,source_title,source_catalog_or_lot_number,institution,sale_selling_agent,sale_seller_or_holder,sale_buyer,sale_sold,sale_date,sale_price,titles,authors,dates,artists,scribes,languages,materials,places,uses,missing_authority_names,folios,num_columns,num_lines,height,width,alt_size,miniatures_fullpage,miniatures_large,miniatures_small,miniatures_unspec_size,initials_historiated,initials_decorated,manuscript_binding,manuscript_link,other_info,provenance,created_at,created_by,updated_at,updated_by,approved,deprecated,unverified_legacy_record,superceded_by_id,draft,coordinates
284256,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10243,"","","","",,,"",Breviary (Breviary),"",s. XV(1) (1400 to 1450);  1400-1450 (1400 to 1450),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 170) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 10:59am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284257,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10244,"","","","",,,"",Breviary (Breviary),"",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 171) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:00am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284258,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10245,"","","","",,,"",Missal (Missal),"",s. XV(1) (1400 to 1450);  1400-1450 (1400 to 1450),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 172) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:01am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284259,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10246,"","","","",,,"",Martyrologium (Martyrologium),"Usuard, -876 or 877 (Usuardus)",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Latin (Latin),Parchment (parchment),"France, Europe (France?)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 173) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:02am,roseamcc,false,false,false,,false,"(46.0,2.0)"
284260,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10251,"","","","",,,"",Life of our Lady (Life of our Lady),"Lydgate, John, 1370?-1451? (John Lydgate)",s. XV(2) (1450 to 1499);  1450-1499 (1450 to 1499),"","",English (English),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 178) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:03am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284261,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10252,"","","","",,,"",Regulations for monks (Regulations for monks),"",s. XV(1) (1400 to 1450);  1400-1450 (1400 to 1450),"","",French (French),Parchment (parchment),"France, Europe (France)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 179) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:04am,roseamcc,false,false,false,,false,"(46.0,2.0)"
284262,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10253,"","","","",,,"",Theological text (Theological text),"",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 180) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:09am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284263,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10247,"","","","",,,"",Meditationes (Meditationes),"Bonaventure, Saint, Cardinal, c. 1217-1274 (Bonaventure?)",s. XIV (1300 to 1399);  1300-1399 (1300 to 1399),"","",English (English),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 174) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:10am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284264,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10248,"","","","",,,"",Medical text (Medical text),"",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","","English (English); French, Old ( Old French); Latin ( Latin)",Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 175) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:11am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284265,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10249,"","","","",,,"",Bible (Bible),"",s. XIV(4/4) (1375 to 1399);  1375-1399 (1375 to 1399),"","",English (English),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 176) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:12am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284266,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10250,"","","","",,,"",Instructions to his son (Instructions to his son),"Idle, Peter, -1474? (Peter Idley)",s. XV/XVI (1400 to 1599);  1490-1510 (1490 to 1510),"","",English (English),Paper (paper),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 177) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:14am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284267,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10254,"","","","",,,"",Medical text (Medical text),"",s. XIV(1) (1300 to 1350);  1300-1350 (1300 to 1350),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 181) [1968 ]",2025-02-12  6:22pm,lpc,2025-03-03 11:15am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284268,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10255,"","","","",,,"",Psalter (Psalter),"",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 182) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:00am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284269,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10256,"","","","",,,"",Medical text (Medical text),"",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 183) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:02am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284270,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10257,"","","","",,,"",Martyrologium (Martyrologium),"Usuard, -876 or 877 (Usuardus)",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"Germany, Europe (Germany?)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 184) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:03am,roseamcc,false,false,false,,false,"(51.5,10.5)"
284271,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10258,"","","","",,,"",Medical text (Medical text),"",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 185) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:04am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284272,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10259,"","","","",,,"",Theological text (Theological text),"",s. XV(med) (1440 to 1460);  1440-1460 (1440 to 1460),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 186) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:06am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284273,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10260,"","","","",,,"",Theological text (Theological text),"",s. XV(med) (1440 to 1460);  1440-1460 (1440 to 1460),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 187) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:07am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284274,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10261,"","","","",,,"",Paris et Vienne (Paris et Vienne),"Cypede, Pierre de la, active 15th c. (Pierre de la Cypede)",s. XV(med) (1440 to 1460);  1440-1460 (1440 to 1460),"","",French (French),Parchment (parchment),"France, Europe (France)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 188) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:10am,roseamcc,false,false,false,,false,"(46.0,2.0)"
284275,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10262,"","","","",,,"",Conferences (Conferences),"Cassian, John, c. 360-c. 435 (Cassian?)",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Dutch (Dutch),Parchment (parchment),"Low Countries, Europe (Low Countries)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 189)",2025-02-12  6:22pm,lpc,2025-02-28 11:12am,roseamcc,false,false,false,,false,"(50.856412,4.957774)"
284276,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10263,"","","","",,,"",Calendrical information (Calendrical information),"",1445;  s. XV(med) (1440 to 1460);  1440-1460 (1440 to 1460),"","",English (English),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 190) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 11:28am,roseamcc,false,false,false,,false,"(53.0,-2.0)"
