File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label,ds_qid
titles.csv,Manipulus Florum,,,,Manipulus florum,Q1371
titles.csv,Manoramā,मनोरमा,Prauḍhamanoramā,,Prauḍhamanoramā,Q27572
titles.csv,Manor court roll,,,,English court roll,Q27655
titles.csv,"Manorial accounts for Uggeshall, Sotterley, Ellough, and Willingham (Suffolk)",,,,Account book,Q1387
titles.csv,Manovināyakavrata,मनोविनायकव्रत,Puranas,,Puranas,Q27588
titles.csv,Manresa legal documents,,,,Legal document,Q3666
titles.csv,Manṭiq al-ṭayr,,,,Mantiq Al-Tayr,Q52072
titles.csv,Manual according to the use of York,,Ritual (York),,Ritual,Q17539
titles.csv,Manuale Bernardi Canal notarii de Rippis,,,,Manuale notarii de rippis,Q5035
titles.csv,"Manuale in investionibus, professionibus, et iubileis monialium necessarium, ad usum prioris monasterii Rubee vallis",,Manual,,Manual,Q7272
titles.csv,"Manual of a Venetian consigliere, written for Giovanni Francesco Basadonna",,,,Manual,Q7272
titles.csv,Manual of ribbon weaving,,,,Manual of ribbon weaving,Q39591
titles.csv,Manuel des péchés,,,,Manuel des péchés,Q39592
titles.csv,Manuscript Bible leaf,,,,Bible,Q661
titles.csv,Manuscript bifolia from Liber aggregatus in medicinis simplicibus,,,,Liber aggregatus in medicinis simplicibus,Q8042
titles.csv,Manuscript binding waste,,,,Binding fragment,Q10843
titles.csv,Manuscript fragment from a Sarum missal,,,,Missal,Q662
titles.csv,Manuscript fragment of the Seven Sleepers of Ephesus,,Seven sleepers of Ephesus.,,Seven sleepers of Ephesus,Q8062
titles.csv,Manuscript fragments,,,,Text fragment,Q20509
titles.csv,Manuscript Fragment with Decorated Initial,,,,Decorated initial,Q19949
titles.csv,Manuscript in Arabic,,,,Arabic text,Q38349
titles.csv,Manuscript in Arabic],,,,Arabic text,Q38349
titles.csv,Manuscript leaf,,,,Manuscript,Q7262
titles.csv,Manuscript leaf fragment from Vulgate Bible,,Bible,,Bible,Q661
titles.csv,Manuscript leaf from a 13th century French glossed Bible,,Bible,,Bible,Q661
titles.csv,Manuscript leaf from a book of commentary,,,,Commentary,Q1376
titles.csv,Manuscript leaf from a book of hours,,Book of hours.,,Book of hours,Q795
titles.csv,Manuscript leaf from a collection of papal decretals,,,,Decretals,Q1447
titles.csv,Manuscript leaf from a French pocket Bible,,Bible,,Bible,Q661
titles.csv,Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,,,,Maḥzor,Q3712
titles.csv,Manuscript leaf from an Ashkenazic maḥzor for Pesaḥ,,,,Maḥzor,Q3712
titles.csv,"Manuscript leaf from Antiquitates Judaicae, Book 13",,Antiquitates Judaicae.,,Antiquitates Judaicae,Q20464
titles.csv,Manuscript leaf from a prose version of the Tristan legend,,,,Tristan,Q4352
titles.csv,Manuscript leaf from Aurora,,,,Aurora,Q7839
titles.csv,Manuscript leaf from a Vulgate Bible,,,,Bible,Q661
titles.csv,Manuscript leaf from De casibus virorum illustrium,,De casibus virorum illustrium.,,De casibus virorum illustrium,Q362
titles.csv,Manuscript leaf from Diaeta salutis,,Diaeta salutis,,Dieta salutis,Q368
titles.csv,Manuscript leaf from expense records,,,,Expense records,Q39594
titles.csv,Manuscript leaf from In libros De caelo et mundo Aristotelis,,In libros De caelo et mundo Aristotelis,,In libros De caelo et mundo Aristotelis,Q8056
titles.csv,Manuscript leaf from Interpretationes Hebraicorum nominum,,Interpretationes Hebraicorum nominum.,,Interpretationes nominum Hebraicorum,Q357
titles.csv,Manuscript leaf from Physics,,Physics.,,Physics (Aristotle),Q371
titles.csv,Manuscript leaf from Régime du corps,,Régime du corps,,Régime du corps,Q824
titles.csv,Manuscript leaf from Régime du corps,,Régime du corps,,Régime du corps,Q824
titles.csv,"Manuscript leaf from Speculum historiale, Book 29",,Speculum historiale.,,Speculum historiale,Q360
titles.csv,Manuscript leaf from Summa de poenitentia et matrimonio,,Summa de poenitentia et matrimonio.,,Summa de poenitentia et matrimonio,Q40045
titles.csv,Manuscript leaf from the Book of Numbers,,Bible.,,Bible,Q661
titles.csv,Manuscript leaf from Vulgate Deuteronomy,,Bible.,,Bible,Q661
titles.csv,Manuscript leaf of glossed Gospel of John,,Bible.,,Bible,Q661
titles.csv,"Manuscript leaf of most of Deuteronomy XV, 6-XVI, 10, with Masorah",קטע דברים.,Bible.,,Bible,Q661
titles.csv,Manuscript leaf with crest,,,,Coat of arms,Q20455
titles.csv,Manuscript leaves; materials for the study of paleography,,,,Fragment,Q20461
titles.csv,Manuscript leaves from a breviary,,Breviary.,,Breviary,Q657
titles.csv,Manuscript leaves from a canon law text,,Decretales Gregorii IX.,,Decretals of Gregory IX,Q2831
titles.csv,Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,,Maḥzor.,מחזור.,Maḥzor,Q3712
titles.csv,Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,,Maḥzor.,מחזור.,Maḥzor,Q3712
titles.csv,Manuscript leaves from Defecerunt scrutantes scrutinio,,Defecerunt scrutantes scrutinio.,,Defecerunt scrutantes scrutinio,Q8058
titles.csv,Manuscript leaves from legal text,,,,Legal text,Q8041
titles.csv,Manuscript list of manuscript and printed books,,,,List,Q3116
titles.csv,Manuscript of an evangelist and prebendary of the minor orders,,,,Evangeliary,Q20460
titles.csv,Manuscript Old Testament,,Bible,,Bible,Q661
titles.csv,Manuscript pastedowns from De proprietatibus rerum,,De proprietatibus rerum.,,De proprietatibus rerum,Q3154
titles.csv,Manuscript treatise on commercial arithmetic for apprentice cloth merchants,,,,Text on commercial arithmetic,Q39595
titles.csv,Manuscript waste including a fragment of Miroir historial,,,,Manuscript waste,Q38342
titles.csv,Manuscrit de Barbentanes,,,,Literary texts,Q5081
titles.csv,Manyusūkta,मन्युसूक्त,Vedas,,Vedas,Q27715
titles.csv,Manẓūmah fī al-fiqh al-Ḥanafī wa-sharḥuhā /,,,,Manẓūmah fī al-fiqh al-Ḥanafī wa-sharḥuhā,Q39596
titles.csv,Manẓūm-i taṣavvuf-i Fārsī-i Muḥyī Mawlavī,منظوم تصوف فارسى محىى مولوى,,,Manẓūm-i taṣavvuf-i Fārsī-i Muḥyī Mawlavī,Q51981
titles.csv,Map of district in Tarn-et-Garonne,,,,Map,Q39597
titles.csv,Maqālah fī al-ʻamal bi-al-yad,مقالة في العمل باليد.,,,Maqālah fī al-ʻamal bi-al-yad,Q3111
titles.csv,Maqālah fī al-ʻamal bi-al-yad,مقالة في العمل باليد.,,,Maqālah fī al-ʻamal bi-al-yad,Q3111
titles.csv,Maqālah fī khalq al-insān,مقالة في خلق الانسان.,,,Maqālah fī khalq al-insān,Q3133
titles.csv,Maqālah fī khalq al-insān,مقالة في خلق الانسان.,,,Maqālah fī khalq al-insān,Q3133
titles.csv,Maqālah tashtamilu ʻalá fuṣūl min Kitāb al-ḥayawān li-Arisṭū,مقالة تشتمل على فصول من كتاب الحيوان لارسطوا.,,,Maqālah tashtamilu ʻalá fuṣūl min Kitāb al-ḥayawān li-Arisṭū,Q12070
titles.csv,Maqālah tashtamilu ʻalá fuṣūl min Kitāb al-ḥayawān li-Arisṭū,مقالة تشتمل على فصول من كتاب الحيوان لارسطوا.,,,Maqālah tashtamilu ʻalá fuṣūl min Kitāb al-ḥayawān li-Arisṭū,Q12070
titles.csv,Maqālāt-i ʻAbd Allāh Anṣārī,مقالات عبد الله انصارى,Munājāt,مناجات,Munājāt,Q48516
titles.csv,Maqāmah ... [etc,مقامة ... الخ,,,Maqāmah,Q54342
titles.csv,Maqāmāt Abū al-Qạsim Maḥmūd ibn ʻUmar al-Zamakhsharī,مقامات ابو القسم محمود بن عمر الزمخشري.,Maqāmāt al-Zamakhsharī.,مقامات الزمخشري.,Maqāmāt al-Zamakhsharī,Q12011
titles.csv,Maqāmāt Abū al-Qạsim Maḥmūd ibn ʻUmar al-Zamakhsharī,مقامات ابو القسم محمود بن عمر الزمخشري.,Maqāmāt al-Zamakhsharī.,مقامات الزمخشري.,Maqāmāt al-Zamakhsharī,Q12011
titles.csv,Maqamat al-Sihr al-Halal,,,,Maqama of the permissible magic,Q10842
titles.csv,Maqāmat fatḥ Qandīyah ... etc,مقامة فتح قندية ... الخ,,,Maqāmat fatḥ Qandīyah,Q11994
titles.csv,Maqāmat fatḥ Qandīyah ... etc,مقامة فتح قندية ... الخ,,,Maqāmat fatḥ Qandīyah,Q11994
titles.csv,Maqāmāt-i Ḥarīrī,مقامات حريري.,Maqāmāt,مقامات,Maqāmāt,Q11765
titles.csv,Maqāmāt-i Ḥarīrī,مقامات حريري.,Maqāmāt,مقامات,Maqāmāt,Q11765
titles.csv,Maqṣad-i aqṣá] ... [etc.,مقصد اقصى ... الخ,,,Maqṣad-i aqṣá,Q52007
titles.csv,Marāḥ al-arwāḥ,مراح الارواح,,,Marāḥ al-arwāḥ,Q11900
titles.csv,Marāḥ al-arwāḥ,,,,Marāḥ al-arwāḥ,Q11900
titles.csv,Marāḥ al-arwāḥ ... [etc,مراح الارواح ... الخ,,,Marāḥ al-arwāḥ,Q11900
titles.csv,Marāḥil al-sālikīn /,مراحل السالکىن /,,,Marāḥil al-sālikīn,Q52009
titles.csv,Mā rawāhu al-sādah fī al-ittikāʼ ʻalá al-wisādah /,ما رواه الساده في الاتكاء على الوساده /,,,Mā rawāhu al-sādah fī al-ittikāʼ ʻalá al-wisādah,Q12209
titles.csv,Marci Tullii Ciceronis tusculanarum questionum,,Tusculanae disputationes,,Tusculanae disputationes,Q1404
titles.csv,Marci Valerii Marcialis Epigramaton Liber Primus Incipit,,,,Epigrammaton,Q39995
titles.csv,Mare magno della crucifissa,,,,Mare magno della crucifissa,Q39598
titles.csv,Margarita decreti,,,,Margarita decreti,Q39599
titles.csv,Mārgaśīrṣamāhātmya,मार्गशीर्षमाहात्म्य,Puranas,,Puranas,Q27588
titles.csv,Marginal Miniatures,,,,Miniatures,Q20429
titles.csv,Maria de Bonzi record of house sale,,,,Record of sale,Q5052
titles.csv,Mariale,,,,Mariale,Q39600
titles.csv,Maria Riccomanni copies of legal proceedings,,,,Legal document,Q3666
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Marifetname,معرفتنامه,,,Marifetname,Q55239
titles.csv,Mariotto Cresci power of attorney,,,,Power of attorney,Q8176
titles.csv,Mark 12.18-23 in the Syriac Peshitta version,,Bible,,Bible,Q661
titles.csv,Mark 14:25-66,,,,Gospel of Mark,Q1347
titles.csv,Mark 14:43 - 15:8,,,,Gospel of Mark,Q1347
titles.csv,Mārkaṇḍeyapurāṇa,मार्कण्डेयपुराण,Puranas,,Puranas,Q27588
titles.csv,"Marriage contract between Thomas de Nevill and John de Chaumont, 1345",,,,Marriage contract,Q40004
titles.csv,"Marriage dispensation, 1598, for Petrianelli Civimini and Lucie Scrimie[?]",,,,Dispensation,Q48545
titles.csv,Marriage document,,,,Legal document,Q3666
titles.csv,Martini family deed of gift and power of attorney,,,,Power of attorney,Q8176
titles.csv,Martini family power of attorney,,,,Power of attorney,Q8176
titles.csv,Martirolog[ia] de vitis sanctorum,,,,Breviary,Q657
titles.csv,Martyrologium,,,,Martyrology,Q19946
titles.csv,Martyrology,,,,Martyrology,Q19946
titles.csv,"Martyrology and Customal, the House of Bonshommes, Ashridge Priory",,,,Martyrology,Q19946
titles.csv,Mary assisting with the sick,,,,Life of the Virgin Mary,Q7218
titles.csv,Marʼeh ha-ofanim ... etc,,Sphaera mundi.,,Sphaera mundi,Q366
titles.csv,Maṣābīḥ al-aḥvāl,مصابىح الاحوال,,,Maṣābīḥ al-aḥvāl,Q52011
titles.csv,Maṣābīḥ al-mustakhīr wa-mafātīḥ al-mustashīr,مصابيح المستخير ومفاتيح المستشير,,,Maṣābīḥ al-mustakhīr wa-mafātīḥ al-mustashīr,Q52037
titles.csv,Maṣābīḥ al-sunnah,مصابيح السنة.,,,Maṣābīḥ al-sunnah,Q12107
titles.csv,Maṣābīḥ al-ṭarīq,مصابيح الطريق,,,Maṣābīḥ al-ṭarīq,Q51940
titles.csv,Masālik al-abṣār fī mamālik al-amṣār,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār.,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār,Q3155
titles.csv,Masālik al-abṣār fī mamālik al-amṣār,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār.,مسالك الابصار في ممالك الامصار.,Masālik al-abṣār fī mamālik al-amṣār,Q3155
titles.csv,Masālik al-afhām,,,,Masālik al-afhām,Q39980
titles.csv,Masālik al-afhām fī sharāʾiʻ al-Islām,,Masālik al-afhām,,Masālik al-afhām,Q39980
titles.csv,Masālik al-khalāṣ fī mahālik al-khawāṣṣ,,,,Masālik al-khalāṣ fī mahālik al-khawāṣṣ,Q54463
titles.csv,Maṣāriʻ al-muṣāriʻ; Kitāb Uthūlūjiyā /,مصارع المصارع,,,Maṣāriʻ al-muṣāriʻ,Q54472
titles.csv,Masāyil-i jabr va muqābalah,مسايل جبر و مقابله.,,,Masāyil-i jabr va muqābalah,Q27577
titles.csv,Masāʼil al-mutashābihah min masāʾil al-farāʼiḍ,,Urjūzah fī al-farāʼiḍ,,Urjūzah fī al-farāʼiḍ,Q39602
titles.csv,Masāʼil fī al-naḥw,,,,Masāʼil fī al-naḥw,Q54588
titles.csv,Mashāriq al-anvār dar sharḥ-i aḥādīs̲-i aʼimmah-i aṭhār,مشارق الانوار در شرح احادىث ائمه اطهار,Sharḥ Uṣūl al-Kāfī,شرح اصول الكافي,Sharh Usul al-Kafi,Q51952
titles.csv,Mashāriq al-anwār al-nabawīyah min ṣiḥāḥ al-akhbār al-Muṣṭafawīyah,مشارق الانوار النبوية من صحاح الاخبار المصطفوية.,,,Mashāriq al-anwār al-nabawīyah min ṣiḥāḥ al-akhbār al-Muṣṭafawīyah,Q11895
titles.csv,Mashāriq sharīf,مشارق شريف.,Mashāriq al-anwār,مشارق الانوار,Mashāriq al-anwār,Q12103
titles.csv,Mas̲navī,مثنوى,,,Masnavi,Q27606
titles.csv,Mas̲navī-i Ghanīmat,مثنوى غنىمت,,,Masnavi,Q27606
titles.csv,Mas̲navī-i Mawlavī jild-i panjum va shishum khaṭṭī,مثنوى مولوى جلد پنجم و ششم خطى,Mas̲navī,مثنوى,Masnavi,Q27606
titles.csv,Mas̲navī-i maʻnavī,مثنوى معنوى,,,Masnavi,Q27606
titles.csv,Mas̲navī-i maʻnavī-i Mawlavī,مثنوى معنوى مولوى,,,Masnavi,Q27606
titles.csv,Mas̲navī poem,,Poems,,Masnavi,Q27606
titles.csv,"Mas̲navīyāt, muqaṭṭaʻāt, tarjīʻāt, fardīyāt",مثنويات، مقطعات، ترجىعات، فرديات,,,Grammatical text,Q6010
titles.csv,"Mas̲navī-yi Ghanīmat, va, Miʻrākhʹnāmah [sic], va, Ḥilyah-i sharīf manẓūm",مثنوىى غنىمت، و، معراخ‌نامه، و، حلىه شرىف منظوم,,,Masnavi,Q27606
titles.csv,Massacre of the Bretons by the English,,,,Genealogy,Q5953
titles.csv,Mass and Office of Lawrence and of the Dead,,,,Massbook,Q1386
titles.csv,Massbook,,,,Massbook,Q1386
titles.csv,Mass of Ordination with neumes for the Gradual,,,,Gradual,Q1121
titles.csv,Mass Rubrics in Verse,,,,Liturgical verse,Q20440
titles.csv,Master of game,,,,Master of game,Q39604
titles.csv,Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār. Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār,"مطالع الانظار في شرح طوالع الانوار. طوالع الانوار من مطالع















































				الانظار.",,,Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār. Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār,Q11777
titles.csv,Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār. Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār,"مطالع الانظار في شرح طوالع الانوار. طوالع الانوار من مطالع















































				الانظار.",,,Maṭāliʻ al-anẓār fī sharḥ Ṭawāliʻ al-anwār. Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār,Q11777
titles.csv,Maṭāliʻ al-nūr al-sanī al-munbiʼ ʻan ṭahārat nasab al-Nabī al-ʻArabī ... [etc,مطالع النور السني المنبئ عن طهارة نسب النبي العربي ... الخ,,,Maṭāliʻ al-nūr al-sanī al-munbiʼ ʻan ṭahārat nasab al-Nabī al-ʻArabī,Q54415
titles.csv,"Matheus da Gaio, Portolan chart, 19th or 20th century forgery",,,,Portolan chart,Q38411
titles.csv,"Matheus de Chiara, Portolan atlas, 19th or early 20th-century forgery",,,,Portolan atlas,Q2828
titles.csv,Matines des trespassez. Au lundi [verso,,,,Matins,Q40002
titles.csv,Matines des trespassez. Au lundi [verso],,,,Matins,Q40002
titles.csv,Maṭlaʻ al-anvār /,مطلع الانوار /,,,Maṭlaʻ al-anvār,Q51866
titles.csv,Maṭlaʻ al-nayyirayn wa-baʻḍ rasāʼil al-Qīrāṭī,مطلع النيرين وبعض رسائل القيراطي,Maṭlaʻ al-nayyirayn,مطلع النيرين,Maṭlaʻ al-nayyirayn,Q11934
titles.csv,Matn fī al-fiqh ... [etc,متن في الفقه ... الخ,,,Fiqh,Q48658
titles.csv,Matn Manẓūmat Aḥmad al-Ḥārifī wa-sharḥuhā lil-Shurunbulālī,متن منظومة احمد الحارفي وشرحها للشرنبلالي.,,,Matn Manẓūmat Aḥmad al-Ḥārifī wa-sharḥuhā lil-Shurunbulālī,Q11949
titles.csv,Matn Miftāḥ al-ʻulūm /,متن مفتاح العلوم /,Miftāḥ al-ʻulūm,مفتاح العلوم,Sharḥ Miftāḥ al-ʻulūm,Q39781
titles.csv,Matn shamāʼil al-muṣṭafá ... etc,متن شمائل المصطفى ... الخ.,,,Matn shamāʼil al-muṣṭafá,Q11673
titles.csv,Matn shamāʼil al-muṣṭafá ... etc,متن شمائل المصطفى ... الخ.,,,Matn shamāʼil al-muṣṭafá,Q11673
titles.csv,Matricola (Matriculation list),,,,Matricola,Q20373
titles.csv,Mattea Petrini power of attorney,,,,Power of attorney,Q8176
titles.csv,Matteo d'Alessandro d'Andrea Todeschini Piccolomini legal brief,,,,Legal document,Q3666
titles.csv,Matteo di Santi record of house sale,,,,Record of sale,Q5052
titles.csv,Matteo Piccolomini land contract,,,,Land contract,Q8050
titles.csv,Matthew 15; John 4,,,,Gospel of Matthew,Q1389
titles.csv,"Matthew Prologue, Chapters 1:1 - 3:15",,,,Gospel of Matthew,Q1389
titles.csv,Matthew with Glossa ordinaria,,Bible.,,Bible,Q661
titles.csv,Mavāhib-i ilāhī,مواهب الهى.,Mavāhib-i ilāhī dar tārīkh-i Āl-i Muẓaffar,مواهب الاهى در تاريخ آل مظفر,Mavāhib-i ilāhī dar tārīkh-i Āl-i Muẓaffar,Q27707
titles.csv,Mavāhib-i ʻalīyah,مواهب علية,,,Mavāhib-i ʻalīyah,Q51687
titles.csv,Mavāhib-i ʻalīyah,,,,Mavāhib-i ʻalīyah,Q51687
titles.csv,Mawḍūʻāt al-ʻulūm,موضوعات العلوم,,,Mawḍūʻāt al-ʻulūm,Q11925
titles.csv,Mawḍūʻāt al-ʻulūm,موضوعات العلوم,,,Mawḍūʻāt al-ʻulūm,Q11925
