File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
subjects.csv,Persian poetry--India,0,a--z,,Persian poetry;India,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1210276,Q3582;Q26595
subjects.csv,Persian prose literature,fast,a,(OCoLC)fst01058548,Persian prose literature,http://id.worldcat.org/fast/1058548,Q27108
subjects.csv,Persian prose literature,0,a,,Persian prose literature,http://id.worldcat.org/fast/1058548,Q27108
subjects.csv,Perugia (Italy : Province)--History--14th century,0,a--x--y,,Italy--Perugia (Province);History;Fourteenth century,http://id.worldcat.org/fast/1331589;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q8131;Q6879;Q295
subjects.csv,Perugia (Italy : Province)--History--14th century.,0,a--x--y,,Italy--Perugia (Province);History;Fourteenth century,http://id.worldcat.org/fast/1331589;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q8131;Q6879;Q295
subjects.csv,Perugia (Italy : Province)--History--16th century,0,a--x--y,,Italy--Perugia (Province);History;Sixteenth century,http://id.worldcat.org/fast/1331589;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q8131;Q6879;Q335
subjects.csv,Perugia (Italy : Province)--History--16th century.,0,a--x--y,,Italy--Perugia (Province);History;Sixteenth century,http://id.worldcat.org/fast/1331589;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q8131;Q6879;Q335
subjects.csv,Perugia (Italy),0,a,http://id.loc.gov/authorities/names/n79006840,Italy--Perugia,http://id.worldcat.org/fast/1204299,Q4150
subjects.csv,Perugia (Italy)--History,0,a--x,,Italy--Perugia;History,http://id.worldcat.org/fast/1204299;http://id.worldcat.org/fast/958235,Q4150;Q6879
subjects.csv,Perugia (Italy)--History.,0,a--x,,Italy--Perugia;History,http://id.worldcat.org/fast/1204299;http://id.worldcat.org/fast/958235,Q4150;Q6879
subjects.csv,Perugia (Italy)--Poetry,0,a--v,,Italy--Perugia;Poetry,http://id.worldcat.org/fast/1204299;http://id.worldcat.org/fast/1423828,Q4150;Q247
subjects.csv,Perugia (Italy)--Poetry.,0,a--v,,Italy--Perugia;Poetry,http://id.worldcat.org/fast/1204299;http://id.worldcat.org/fast/1423828,Q4150;Q247
subjects.csv,"Peru--History--Conquest, 1522-1548",0,a--x--y,http://id.loc.gov/authorities/subjects/sh85100205,Peru;History,http://id.worldcat.org/fast/1205190;http://id.worldcat.org/fast/958235,Q39038;Q6879
subjects.csv,Pescia (Italy)--History,0,a--x,,Italy--Pescia;History,http://id.worldcat.org/fast/1208453;http://id.worldcat.org/fast/958235,Q8272;Q6879
subjects.csv,Pescia (Italy)--History.,0,a--x,,Italy--Pescia;History,http://id.worldcat.org/fast/1208453;http://id.worldcat.org/fast/958235,Q8272;Q6879
subjects.csv,Pfreimd (Germany)--History--Sources,0,a--x--v,,Germany--Pfreimd;History;Sources,http://id.worldcat.org/fast/1233375;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4809;Q6879;Q2769
subjects.csv,Pfreimd (Germany)--History--Sources.,0,a--x--v,,Germany--Pfreimd;History;Sources,http://id.worldcat.org/fast/1233375;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4809;Q6879;Q2769
subjects.csv,Pharmacognosy,0,a,http://id.loc.gov/authorities/subjects/sh85100596,Pharmacognosy,http://id.worldcat.org/fast/1060246,Q4957
subjects.csv,Pharmacognosy,fast,a,http://id.worldcat.org/fast/1060246,Pharmacognosy,http://id.worldcat.org/fast/1060246,Q4957
subjects.csv,Pharmacognosy.,fast,a,http://id.worldcat.org/fast/1060246,Pharmacognosy,http://id.worldcat.org/fast/1060246,Q4957
subjects.csv,Pharmacognosy.,0,a,http://id.loc.gov/authorities/subjects/sh85100596,Pharmacognosy,http://id.worldcat.org/fast/1060246,Q4957
subjects.csv,Pharmacology,fast,a,http://id.worldcat.org/fast/1060259,Pharmacology,http://id.worldcat.org/fast/1060259,Q4933
subjects.csv,Pharmacology.,fast,a,http://id.worldcat.org/fast/1060259,Pharmacology,http://id.worldcat.org/fast/1060259,Q4933
subjects.csv,Pharmacology--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010105999,Pharmacology;Early works,http://id.worldcat.org/fast/1060259;http://id.worldcat.org/fast/1411636,Q4933;Q300
subjects.csv,Pharmacology--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2010105999,Pharmacology;Early works,http://id.worldcat.org/fast/1060259;http://id.worldcat.org/fast/1411636,Q4933;Q300
subjects.csv,Pharmacopoeias--Arab countries--Early works to 1800,0,a--z--v,,Pharmacopoeias;Arab countries;Early works,http://id.worldcat.org/fast/1060283;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q11405;Q218;Q300
subjects.csv,Pharmacopoeias--Arab countries--Early works to 1800.,0,a--z--v,,Pharmacopoeias;Arab countries;Early works,http://id.worldcat.org/fast/1060283;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q11405;Q218;Q300
subjects.csv,Pharmacy,fast,a,http://id.worldcat.org/fast/1060285,Pharmacy,http://id.worldcat.org/fast/1060285,Q4788
subjects.csv,Pharmacy.,fast,a,http://id.worldcat.org/fast/1060285,Pharmacy,http://id.worldcat.org/fast/1060285,Q4788
subjects.csv,Pharmacy--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109179,Pharmacy;Early works,http://id.worldcat.org/fast/1060285;http://id.worldcat.org/fast/1411636,Q4788;Q300
subjects.csv,Pharmacy--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109179,Pharmacy;Early works,http://id.worldcat.org/fast/1060285;http://id.worldcat.org/fast/1411636,Q4788;Q300
subjects.csv,"Pharsalus, Battle of, Farsala, Greece, 48 B.C.",0,a,,"Battle of Pharsalus (Farsala, Greece : 48 B.C.)",http://id.worldcat.org/fast/1060369,Q39039
subjects.csv,Philosophers,fast,a,(OCoLC)fst01060746,Philosophers,http://id.worldcat.org/fast/1060746,Q48348
subjects.csv,"Philosophers, Ancient",0,a,http://id.loc.gov/authorities/subjects/sh85100839,"Philosophers, Ancient",http://id.worldcat.org/fast/1060760,Q39040
subjects.csv,Philosophers--Early works to 1800,0,a--v,,Philosophers;Early works,http://id.worldcat.org/fast/1060746;http://id.worldcat.org/fast/1411636,Q48348;Q300
subjects.csv,Philosophes--Ouvrages avant 1800,6,a--v,,Philosophers;Early works,http://id.worldcat.org/fast/1060746;http://id.worldcat.org/fast/1411636,Q48348;Q300
subjects.csv,Philosophie ancienne--Ouvrages avant 1800,6,a--v,,"Philosophy, Ancient;Early works",http://id.worldcat.org/fast/1060860;http://id.worldcat.org/fast/1411636,Q2796;Q300
subjects.csv,Philosophy,fast,a,http://id.worldcat.org/fast/1060777,Philosophy,http://id.worldcat.org/fast/1060777,Q5883
subjects.csv,"Philosophy, Ancient",fast,a,,"Philosophy, Ancient",http://id.worldcat.org/fast/1060860,Q2796
subjects.csv,"Philosophy, Ancient",0,a,http://id.loc.gov/authorities/subjects/sh85100861,"Philosophy, Ancient",http://id.worldcat.org/fast/1060860,Q2796
subjects.csv,"Philosophy, Ancient",fast,a,http://id.worldcat.org/fast/1060860,"Philosophy, Ancient",http://id.worldcat.org/fast/1060860,Q2796
subjects.csv,"Philosophy, Ancient.",fast,a,http://id.worldcat.org/fast/1060860,"Philosophy, Ancient",http://id.worldcat.org/fast/1060860,Q2796
subjects.csv,"Philosophy, Ancient--Early works to 1800",0,a--v,,"Philosophy, Ancient;Early works",http://id.worldcat.org/fast/1060860;http://id.worldcat.org/fast/1411636,Q2796;Q300
subjects.csv,"Philosophy, Ancient--Early works to 1800",0,a--v,http://id.loc.gov/authorities/subjects/sh2010106079,"Philosophy, Ancient;Early works",http://id.worldcat.org/fast/1060860;http://id.worldcat.org/fast/1411636,Q2796;Q300
subjects.csv,"Philosophy, Ancient--Early works to 1800.",0,a--v,http://id.loc.gov/authorities/subjects/sh2010106079,"Philosophy, Ancient;Early works",http://id.worldcat.org/fast/1060860;http://id.worldcat.org/fast/1411636,Q2796;Q300
subjects.csv,"Philosophy, Arab",fast,a,(OCoLC)fst01060873,"Philosophy, Arab",http://id.worldcat.org/fast/1060873,Q11504
subjects.csv,"Philosophy, Arab.",fast,a,(OCoLC)fst01060873,"Philosophy, Arab",http://id.worldcat.org/fast/1060873,Q11504
subjects.csv,"Philosophy, Arab--Early works to 1800",0,a--v,,"Philosophy, Arab;Early works",http://id.worldcat.org/fast/1060873;http://id.worldcat.org/fast/1411636,Q11504;Q300
subjects.csv,"Philosophy, Arab--Early works to 1800.",0,a--v,,"Philosophy, Arab;Early works",http://id.worldcat.org/fast/1060873;http://id.worldcat.org/fast/1411636,Q11504;Q300
subjects.csv,"Philosophy, Indic",0,a,http://id.loc.gov/authorities/subjects/sh85100930,"Philosophy, Indic",http://id.worldcat.org/fast/1060996,Q26693
subjects.csv,"Philosophy, Indic",fast,a,http://id.worldcat.org/fast/1060996,"Philosophy, Indic",http://id.worldcat.org/fast/1060996,Q26693
subjects.csv,"Philosophy, Indic",0,a,,"Philosophy, Indic",http://id.worldcat.org/fast/1060996,Q26693
subjects.csv,"Philosophy, Indic--Early works to 1800",0,a--x,,"Philosophy, Indic;Early works",http://id.worldcat.org/fast/1060996;http://id.worldcat.org/fast/1411636,Q26693;Q300
subjects.csv,"Philosophy, Indic--Early works to 1800",0,a--v,,"Philosophy, Indic;Early works",http://id.worldcat.org/fast/1060996;http://id.worldcat.org/fast/1411636,Q26693;Q300
subjects.csv,"Philosophy, Medieval",fast,a,http://id.worldcat.org/fast/1061057,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057,Q4847
subjects.csv,"Philosophy, Medieval",0,a,http://id.loc.gov/authorities/subjects/sh85100956,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057,Q4847
subjects.csv,"Philosophy, Medieval",0,a,,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057,Q4847
subjects.csv,"Philosophy, Medieval.",fast,a,http://id.worldcat.org/fast/1061057,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057,Q4847
subjects.csv,"Philosophy, Medieval.",0,a,http://id.loc.gov/authorities/subjects/sh85100956,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057,Q4847
subjects.csv,Philosophy.,fast,a,http://id.worldcat.org/fast/1060777,Philosophy,http://id.worldcat.org/fast/1060777,Q5883
subjects.csv,Philosophy and religion,fast,a,http://id.worldcat.org/fast/1060826,Philosophy and religion,http://id.worldcat.org/fast/1060826,Q2806
subjects.csv,Philosophy and religion.,fast,a,http://id.worldcat.org/fast/1060826,Philosophy and religion,http://id.worldcat.org/fast/1060826,Q2806
subjects.csv,Philosophy and religion--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010106087,Philosophy and religion;Early works,http://id.worldcat.org/fast/1060826;http://id.worldcat.org/fast/1411636,Q2806;Q300
subjects.csv,Philosophy and religion--Early works to 1800,0,a--v,,Philosophy and religion;Early works,http://id.worldcat.org/fast/1060826;http://id.worldcat.org/fast/1411636,Q2806;Q300
subjects.csv,Philosophy and religion--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2010106087,Philosophy and religion;Early works,http://id.worldcat.org/fast/1060826;http://id.worldcat.org/fast/1411636,Q2806;Q300
subjects.csv,Philosophy--Early works to 1800,0,a--v,,Philosophy;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5883;Q300
subjects.csv,Philosophy--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109238,Philosophy;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5883;Q300
subjects.csv,Philosophy--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109238,Philosophy;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5883;Q300
subjects.csv,"Philosophy--Outlines, syllabi, etc",0,a--v,,Philosophy;Outlines and syllabi,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1423836,Q5883;Q27101
subjects.csv,"Philosophy--Quotations, maxims, etc.--Early works to 1800",0,a--v--v,,Philosophy;Quotations;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1423792;http://id.worldcat.org/fast/1411636,Q5883;Q5944;Q300
subjects.csv,"Philosophy--Quotations, maxims, etc.--Early works to 1800.",0,a--v--v,,Philosophy;Quotations;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1423792;http://id.worldcat.org/fast/1411636,Q5883;Q5944;Q300
subjects.csv,Phlebotomy--England--Early works to 1800,0,a--z--v,,Phlebotomy;England;Early works,http://id.worldcat.org/fast/1061170;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q16320;Q320;Q300
subjects.csv,Phlebotomy--England--Early works to 1800.,0,a--z--v,,Phlebotomy;England;Early works,http://id.worldcat.org/fast/1061170;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q16320;Q320;Q300
subjects.csv,Physical sciences,fast,a,http://id.worldcat.org/fast/1062723,Physical sciences,http://id.worldcat.org/fast/1062723,Q158
subjects.csv,Physical sciences.,fast,a,http://id.worldcat.org/fast/1062723,Physical sciences,http://id.worldcat.org/fast/1062723,Q158
subjects.csv,Physical sciences--Early works to 1800,0,a--v,,Physical sciences;Early works,http://id.worldcat.org/fast/1062723;http://id.worldcat.org/fast/1411636,Q158;Q300
subjects.csv,Physical sciences--Early works to 1800.,0,a--v,,Physical sciences;Early works,http://id.worldcat.org/fast/1062723;http://id.worldcat.org/fast/1411636,Q158;Q300
subjects.csv,Physics,fast,a,http://id.worldcat.org/fast/1063025,Physics,http://id.worldcat.org/fast/1063025,Q195
subjects.csv,Physics.,fast,a,http://id.worldcat.org/fast/1063025,Physics,http://id.worldcat.org/fast/1063025,Q195
subjects.csv,Physics--Early works to 1800,0,a--v,,Physics;Early works,http://id.worldcat.org/fast/1063025;http://id.worldcat.org/fast/1411636,Q195;Q300
subjects.csv,Physics--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109249,Physics;Early works,http://id.worldcat.org/fast/1063025;http://id.worldcat.org/fast/1411636,Q195;Q300
subjects.csv,Physics--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109249,Physics;Early works,http://id.worldcat.org/fast/1063025;http://id.worldcat.org/fast/1411636,Q195;Q300
subjects.csv,Physiognomy,fast,a,(OCoLC)fst01063156,Physiognomy,http://id.worldcat.org/fast/1063156,Q11602
subjects.csv,Physiognomy.,fast,a,(OCoLC)fst01063156,Physiognomy,http://id.worldcat.org/fast/1063156,Q11602
subjects.csv,Physiognomy--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010106361--(uri) http://id.loc.gov/authorities/subjects/sh2010106361,Physiognomy;Early works,http://id.worldcat.org/fast/1063156;http://id.worldcat.org/fast/1411636,Q11602;Q300
subjects.csv,Physiognomy--Early works to 1800,0,a--v,,Physiognomy;Early works,http://id.worldcat.org/fast/1063156;http://id.worldcat.org/fast/1411636,Q11602;Q300
subjects.csv,Physiognomy--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2010106361--(uri) http://id.loc.gov/authorities/subjects/sh2010106361,Physiognomy;Early works,http://id.worldcat.org/fast/1063156;http://id.worldcat.org/fast/1411636,Q11602;Q300
subjects.csv,Physiology,fast,a,http://id.worldcat.org/fast/1063177,Physiology,http://id.worldcat.org/fast/1063177,Q2995
subjects.csv,Physiology.,fast,a,http://id.worldcat.org/fast/1063177,Physiology,http://id.worldcat.org/fast/1063177,Q2995
subjects.csv,Physiology--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109344,Physiology;Early works,http://id.worldcat.org/fast/1063177;http://id.worldcat.org/fast/1411636,Q2995;Q300
subjects.csv,Physiology--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2008109344,Physiology;Early works,http://id.worldcat.org/fast/1063177;http://id.worldcat.org/fast/1411636,Q2995;Q300
subjects.csv,Piacenza (Italy)--Early works to 1800,0,a--v,,Italy--Piacenza;Early works,http://id.worldcat.org/fast/1204555;http://id.worldcat.org/fast/1411636,Q3510;Q300
subjects.csv,Piacenza (Italy)--History,0,a--x,http://id.loc.gov/authorities/subjects/sh95002083,Italy--Piacenza;History,http://id.worldcat.org/fast/1204555;http://id.worldcat.org/fast/958235,Q3510;Q6879
subjects.csv,Piacenza (Italy)--History.,0,a--x,http://id.loc.gov/authorities/subjects/sh95002083,Italy--Piacenza;History,http://id.worldcat.org/fast/1204555;http://id.worldcat.org/fast/958235,Q3510;Q6879
subjects.csv,Pienza (Italy)--History--13th century,0,a--x--y,,Italy--Pienza;History;Thirteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138,Q8027;Q6879;Q245
subjects.csv,Pienza (Italy)--History--13th century.,0,a--x--y,,Italy--Pienza;History;Thirteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138,Q8027;Q6879;Q245
subjects.csv,Pienza (Italy)--History--14th century,0,a--x--y,,Italy--Pienza;History;Fourteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q8027;Q6879;Q295
subjects.csv,Pienza (Italy)--History--14th century.,0,a--x--y,,Italy--Pienza;History;Fourteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q8027;Q6879;Q295
subjects.csv,Pienza (Italy)--History--15th century,0,a--x--y,,Italy--Pienza;History;Fifteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8027;Q6879;Q154
subjects.csv,Pienza (Italy)--History--15th century.,0,a--x--y,,Italy--Pienza;History;Fifteenth century,http://id.worldcat.org/fast/1205611;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8027;Q6879;Q154
subjects.csv,Piety--Islam--Poetry,openn-subjects,,,Piety;Islam;Poetry,http://id.worldcat.org/fast/1063913;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423828,Q18310;Q3549;Q247
subjects.csv,Pieve di Cadore (Italy),0,a,http://id.loc.gov/authorities/names/n80106873,Italy--Pieve di Cadore,http://id.worldcat.org/fast/1209808,Q4794
subjects.csv,Pigments,fast,a,http://id.worldcat.org/fast/1063994,Pigments,http://id.worldcat.org/fast/1063994,Q206
subjects.csv,Pigments.,fast,a,http://id.worldcat.org/fast/1063994,Pigments,http://id.worldcat.org/fast/1063994,Q206
subjects.csv,Pigments--Early works to 1800,0,a--v,,Pigments;Early works,http://id.worldcat.org/fast/1063994;http://id.worldcat.org/fast/1411636,Q206;Q300
subjects.csv,Pigments--Early works to 1800.,0,a--v,,Pigments;Early works,http://id.worldcat.org/fast/1063994;http://id.worldcat.org/fast/1411636,Q206;Q300
