item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138228512,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:4",manuscript containing Historiated initial M depicting God the Father surrounded by the four Gospels,DS4901,https://search.digital-scriptorium.org/catalog/DS4901,Q22202,Q22203,Free Library of Philadelphia,Lewis E M 15:4
http://www.wikidata.org/entity/Q138228514,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:5",manuscript containing Historiated initial O depicting the Ascension,DS4902,https://search.digital-scriptorium.org/catalog/DS4902,Q22205,Q22206,Free Library of Philadelphia,Lewis E M 15:5
http://www.wikidata.org/entity/Q138228516,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:6",manuscript containing Historiated initial G depicting the Assumption,DS4903,https://search.digital-scriptorium.org/catalog/DS4903,Q22208,Q22209,Free Library of Philadelphia,Lewis E M 15:6
http://www.wikidata.org/entity/Q138228518,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:7","manuscript containing Historiated initial G depicting the Trinity with saints below, including Mary and John the Baptist",DS4904,https://search.digital-scriptorium.org/catalog/DS4904,Q22211,Q22212,Free Library of Philadelphia,Lewis E M 15:7
http://www.wikidata.org/entity/Q138231855,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:8",manuscript containing Miniature depicting All Saints,DS4905,https://search.digital-scriptorium.org/catalog/DS4905,Q22214,Q22215,Free Library of Philadelphia,Lewis E M 15:8
http://www.wikidata.org/entity/Q138228521,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:9",manuscript containing Miniature depicting Disciples,DS4906,https://search.digital-scriptorium.org/catalog/DS4906,Q22217,Q22218,Free Library of Philadelphia,Lewis E M 15:9
http://www.wikidata.org/entity/Q138228522,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:10",manuscript containing Miniature depicting sainted clergy,DS4907,https://search.digital-scriptorium.org/catalog/DS4907,Q22220,Q22221,Free Library of Philadelphia,Lewis E M 15:10
http://www.wikidata.org/entity/Q138228525,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:11",manuscript containing Miniature depicting Michael Archangel,DS4908,https://search.digital-scriptorium.org/catalog/DS4908,Q22223,Q22224,Free Library of Philadelphia,Lewis E M 15:11
http://www.wikidata.org/entity/Q138228536,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:12",manuscript containing Miniature depicting the Archangel Gabriel and Joseph,DS4909,https://search.digital-scriptorium.org/catalog/DS4909,Q22226,Q22227,Free Library of Philadelphia,Lewis E M 15:12
http://www.wikidata.org/entity/Q138228538,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:13",manuscript containing Miniature depicting Vincent of Saragossa being thrown into the water,DS4910,https://search.digital-scriptorium.org/catalog/DS4910,Q22229,Q22230,Free Library of Philadelphia,Lewis E M 15:13
http://www.wikidata.org/entity/Q138228539,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:14",manuscript containing Miniature depicting Michael the Archangel fighting the dragon with his angels,DS4911,https://search.digital-scriptorium.org/catalog/DS4911,Q22232,Q22233,Free Library of Philadelphia,Lewis E M 15:14
http://www.wikidata.org/entity/Q138231858,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:1",manuscript containing Moralia in Job,DS4912,https://search.digital-scriptorium.org/catalog/DS4912,Q22235,Q22236,Free Library of Philadelphia,Lewis E M 16:1
http://www.wikidata.org/entity/Q138231860,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:2",manuscript containing Bible,DS4913,https://search.digital-scriptorium.org/catalog/DS4913,Q22238,Q22239,Free Library of Philadelphia,Lewis E M 16:2
http://www.wikidata.org/entity/Q138231862,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:3",manuscript containing Moralia in Job,DS4914,https://search.digital-scriptorium.org/catalog/DS4914,Q22241,Q22242,Free Library of Philadelphia,Lewis E M 16:3
http://www.wikidata.org/entity/Q138231865,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:4",manuscript containing Undetermined,DS4915,https://search.digital-scriptorium.org/catalog/DS4915,Q22244,Q22245,Free Library of Philadelphia,Lewis E M 16:4
http://www.wikidata.org/entity/Q138231878,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:5","manuscript containing Homilia XI, In vigilia Pentecostes",DS4916,https://search.digital-scriptorium.org/catalog/DS4916,Q22247,Q22248,Free Library of Philadelphia,Lewis E M 16:5
http://www.wikidata.org/entity/Q138231880,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:6",manuscript containing Undetermined,DS4917,https://search.digital-scriptorium.org/catalog/DS4917,Q22250,Q22251,Free Library of Philadelphia,Lewis E M 16:6
http://www.wikidata.org/entity/Q138231882,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:7",manuscript containing Expositio psalmorum (Commentary on the Psalms),DS4918,https://search.digital-scriptorium.org/catalog/DS4918,Q22253,Q22254,Free Library of Philadelphia,Lewis E M 16:7
http://www.wikidata.org/entity/Q138231884,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:8-9",manuscript containing Decretum,DS4919,https://search.digital-scriptorium.org/catalog/DS4919,Q22256,Q22257,Free Library of Philadelphia,Lewis E M 16:8-9
http://www.wikidata.org/entity/Q138231887,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:10",manuscript containing Undetermined,DS4920,https://search.digital-scriptorium.org/catalog/DS4920,Q22259,Q22260,Free Library of Philadelphia,Lewis E M 16:10
http://www.wikidata.org/entity/Q138231889,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:11",manuscript containing Undetermined,DS4921,https://search.digital-scriptorium.org/catalog/DS4921,Q22262,Q22263,Free Library of Philadelphia,Lewis E M 16:11
http://www.wikidata.org/entity/Q138231892,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:12",manuscript containing Expositio psalmorum (Commentary on the Psalms),DS4922,https://search.digital-scriptorium.org/catalog/DS4922,Q22265,Q22266,Free Library of Philadelphia,Lewis E M 16:12
http://www.wikidata.org/entity/Q138231894,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:13",manuscript containing De Noe et Arca,DS4923,https://search.digital-scriptorium.org/catalog/DS4923,Q22268,Q22269,Free Library of Philadelphia,Lewis E M 16:13
http://www.wikidata.org/entity/Q138231896,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:14",manuscript containing Undetermined,DS4924,https://search.digital-scriptorium.org/catalog/DS4924,Q22271,Q22272,Free Library of Philadelphia,Lewis E M 16:14
http://www.wikidata.org/entity/Q138231911,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:15",manuscript containing Undetermined,DS4925,https://search.digital-scriptorium.org/catalog/DS4925,Q22274,Q22275,Free Library of Philadelphia,Lewis E M 16:15
http://www.wikidata.org/entity/Q138231912,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:16",manuscript containing Expositio psalmorum (Commentary on the Psalms),DS4926,https://search.digital-scriptorium.org/catalog/DS4926,Q22277,Q22278,Free Library of Philadelphia,Lewis E M 16:16
http://www.wikidata.org/entity/Q138231914,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:17",manuscript containing Registrum epistolarum (Register of Letters),DS4927,https://search.digital-scriptorium.org/catalog/DS4927,Q22280,Q22281,Free Library of Philadelphia,Lewis E M 16:17
http://www.wikidata.org/entity/Q138231916,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:18",manuscript containing Expositio psalmorum (Commentary on the Psalms),DS4928,https://search.digital-scriptorium.org/catalog/DS4928,Q22283,Q22284,Free Library of Philadelphia,Lewis E M 16:18
http://www.wikidata.org/entity/Q138231919,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:19",manuscript containing Biblical commentary,DS4929,https://search.digital-scriptorium.org/catalog/DS4929,Q22286,Q22287,Free Library of Philadelphia,Lewis E M 16:19
http://www.wikidata.org/entity/Q138231922,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:20",manuscript containing Undetermined,DS4930,https://search.digital-scriptorium.org/catalog/DS4930,Q22289,Q22290,Free Library of Philadelphia,Lewis E M 16:20
http://www.wikidata.org/entity/Q138231924,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:21",manuscript containing Undetermined,DS4931,https://search.digital-scriptorium.org/catalog/DS4931,Q22292,Q22293,Free Library of Philadelphia,Lewis E M 16:21
http://www.wikidata.org/entity/Q138232176,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:22",manuscript containing Antiphonary,DS4932,https://search.digital-scriptorium.org/catalog/DS4932,Q22295,Q22296,Free Library of Philadelphia,Lewis E M 16:22
http://www.wikidata.org/entity/Q138232183,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:23",manuscript containing Choir book,DS4933,https://search.digital-scriptorium.org/catalog/DS4933,Q22298,Q22299,Free Library of Philadelphia,Lewis E M 16:23
http://www.wikidata.org/entity/Q138232186,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:24-25",manuscript containing Choir book,DS4934,https://search.digital-scriptorium.org/catalog/DS4934,Q22301,Q22302,Free Library of Philadelphia,Lewis E M 16:24-25
http://www.wikidata.org/entity/Q138232187,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:26-27",manuscript containing Undetermined,DS4935,https://search.digital-scriptorium.org/catalog/DS4935,Q22304,Q22305,Free Library of Philadelphia,Lewis E M 16:26-27
http://www.wikidata.org/entity/Q138232189,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:28-29",manuscript containing Antiphonary,DS4936,https://search.digital-scriptorium.org/catalog/DS4936,Q22307,Q22308,Free Library of Philadelphia,Lewis E M 16:28-29
http://www.wikidata.org/entity/Q138228381,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:30",manuscript containing Antiphonary,DS4937,https://search.digital-scriptorium.org/catalog/DS4937,Q22310,Q22311,Free Library of Philadelphia,Lewis E M 16:30
http://www.wikidata.org/entity/Q138232200,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:31",manuscript containing Choir book,DS4938,https://search.digital-scriptorium.org/catalog/DS4938,Q22313,Q22314,Free Library of Philadelphia,Lewis E M 16:31
http://www.wikidata.org/entity/Q138232201,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:32",manuscript containing Undetermined,DS4939,https://search.digital-scriptorium.org/catalog/DS4939,Q22316,Q22317,Free Library of Philadelphia,Lewis E M 16:32
http://www.wikidata.org/entity/Q138232203,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 16:33",manuscript containing Historiated initial D depicting Christ's entry into Jerusalem,DS4940,https://search.digital-scriptorium.org/catalog/DS4940,Q22319,Q22320,Free Library of Philadelphia,Lewis E M 16:33
http://www.wikidata.org/entity/Q138232205,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:1",manuscript containing Psalter,DS4941,https://search.digital-scriptorium.org/catalog/DS4941,Q22322,Q22323,Free Library of Philadelphia,Lewis E M 17:1
http://www.wikidata.org/entity/Q138232208,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:2",manuscript containing Antiphonary,DS4942,https://search.digital-scriptorium.org/catalog/DS4942,Q22325,Q22326,Free Library of Philadelphia,Lewis E M 17:2
http://www.wikidata.org/entity/Q138232215,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:2A",manuscript containing Antiphonary,DS4943,https://search.digital-scriptorium.org/catalog/DS4943,Q22328,Q22329,Free Library of Philadelphia,Lewis E M 17:2A
http://www.wikidata.org/entity/Q138232217,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:3",manuscript containing Antiphonary,DS4944,https://search.digital-scriptorium.org/catalog/DS4944,Q22331,Q22332,Free Library of Philadelphia,Lewis E M 17:3
http://www.wikidata.org/entity/Q138232219,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:3A",manuscript containing Antiphonary,DS4945,https://search.digital-scriptorium.org/catalog/DS4945,Q22334,Q22335,Free Library of Philadelphia,Lewis E M 17:3A
http://www.wikidata.org/entity/Q138232220,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:4",manuscript containing Miniature depicting St. Bridget of Sweden,DS4946,https://search.digital-scriptorium.org/catalog/DS4946,Q22337,Q22338,Free Library of Philadelphia,Lewis E M 17:4
http://www.wikidata.org/entity/Q138228383,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:5",manuscript containing Devotional Image (Andachtsbild),DS4947,https://search.digital-scriptorium.org/catalog/DS4947,Q22340,Q22341,Free Library of Philadelphia,Lewis E M 17:5
http://www.wikidata.org/entity/Q138235083,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:6",manuscript containing Miniature of Daniel interpreting the dream of Nebuchadnezzar,DS4948,https://search.digital-scriptorium.org/catalog/DS4948,Q22343,Q22344,Free Library of Philadelphia,Lewis E M 17:6
http://www.wikidata.org/entity/Q138228385,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 17:7",manuscript containing Historiated initial A from an antiphonary depicting the Agnus Dei,DS4949,https://search.digital-scriptorium.org/catalog/DS4949,Q22346,Q22347,Free Library of Philadelphia,Lewis E M 17:7
http://www.wikidata.org/entity/Q138232231,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:1-3",manuscript containing Book of Hours,DS4966,https://search.digital-scriptorium.org/catalog/DS4966,Q22397,Q22398,Free Library of Philadelphia,Lewis E M 18:1-3
http://www.wikidata.org/entity/Q138232233,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:4",manuscript containing Book of Hours,DS4967,https://search.digital-scriptorium.org/catalog/DS4967,Q22400,Q22401,Free Library of Philadelphia,Lewis E M 18:4
http://www.wikidata.org/entity/Q138232235,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:5-8",manuscript containing Book of Hours,DS4968,https://search.digital-scriptorium.org/catalog/DS4968,Q22403,Q22404,Free Library of Philadelphia,Lewis E M 18:5-8
http://www.wikidata.org/entity/Q138232237,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:9","manuscript containing Bible, Matthew",DS4969,https://search.digital-scriptorium.org/catalog/DS4969,Q22406,Q22407,Free Library of Philadelphia,Lewis E M 18:9
http://www.wikidata.org/entity/Q138232240,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:10",manuscript containing Antiphonary,DS4970,https://search.digital-scriptorium.org/catalog/DS4970,Q22409,Q22410,Free Library of Philadelphia,Lewis E M 18:10
http://www.wikidata.org/entity/Q138228387,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 18:11",manuscript containing Antiphonary,DS4971,https://search.digital-scriptorium.org/catalog/DS4971,Q22412,Q22413,Free Library of Philadelphia,Lewis E M 18:11
http://www.wikidata.org/entity/Q138232246,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 19:1",manuscript containing Choir book,DS4972,https://search.digital-scriptorium.org/catalog/DS4972,Q22415,Q22416,Free Library of Philadelphia,Lewis E M 19:1
http://www.wikidata.org/entity/Q138232248,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 19:2",manuscript containing Service book,DS4973,https://search.digital-scriptorium.org/catalog/DS4973,Q22418,Q22419,Free Library of Philadelphia,Lewis E M 19:2
