row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
83,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.309607600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.759628100Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.907222300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.280596600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Dutch,,openn-keywords,,,,Dutch (culture or style),http://vocab.getty.edu/aat/300111175
84,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.309607600Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.759628100Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.907222300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.280596600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Egypt,,openn-keywords,,,,Egypt,http://id.worldcat.org/fast/1208755
85,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.310608300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.759628100Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.907222300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.280596600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Endowments,,openn-subjects,,Endowments,http://id.worldcat.org/fast/909854,,
86,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.310608300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.759628100Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.907222300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.280596600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Endowments--Iran--Early works to 1800,,openn-subjects,,Endowments;Iran;Early works,http://id.worldcat.org/fast/909854;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1411636,,
87,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.310608300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.759628100Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.907222300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Endowments--Turkey--Early works to 1800,,openn-subjects,,Endowments;Turkey;Early works,http://id.worldcat.org/fast/909854;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,,
88,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",England,,openn-keywords,,,,England,http://id.worldcat.org/fast/1219920
89,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",English,,openn-keywords,,,,English (culture or style),http://vocab.getty.edu/aat/300111178
90,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z","Epic poetry, Persian--Early works to 1800",,openn-subjects,,"Epic poetry, Persian;Early works",http://id.worldcat.org/fast/1741636;http://id.worldcat.org/fast/1411636,,
91,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z","Fables, Persian--Early works to 1800",,openn-subjects,,"Fables, Persian;Early works",http://id.worldcat.org/fast/919468;http://id.worldcat.org/fast/1411636,,
92,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Financial records,,openn-keywords,,,,financial records,http://vocab.getty.edu/aat/300027473
93,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.222945300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Flanders,,openn-keywords,,,,Europe--Flanders,http://id.worldcat.org/fast/1245991
94,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.127572800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.366384300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.317734500Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.053839800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.908225600Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.436153200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.467837900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.451698900Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.955315800Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.205715800Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.236943900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.637226100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Flemish,,openn-keywords,,,,Flemish (culture or style),http://vocab.getty.edu/aat/300111184
