row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
339,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Time measurements--Early works to 1800,,Time measurements;Early works,http://id.worldcat.org/fast/1151135;http://id.worldcat.org/fast/1411636
340,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Toothpicks--Religious aspects--Islam--Early works to 1800,,Toothpicks;Islam;Early works,http://id.worldcat.org/fast/1152645;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
341,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Turbans--Religious aspects--Islam--Early works to 1800,,Turbans--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/1202336;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
342,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Turkey--History--1683-1829--Early works to 1800,,Turkey;History;Early works,http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1411636
343,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Turkey--History--Ottoman Empire, 1288-1918",,Turkey;History;1288-1918,http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1355456
344,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Turkey--Politics and government--17th century--Early works to 1800,,Turkey;Politics and government;Seventeenth century;Early works,http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/1411636
345,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Turkish language--Early works to 1800,,Turkish language;Early works,http://id.worldcat.org/fast/1159411;http://id.worldcat.org/fast/1411636
346,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Tuscany (Italy)--Commerce--Early works to 1800,,Italy--Tuscany;Commerce;Early works,http://id.worldcat.org/fast/1204477;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1411636
347,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Tuscany (Italy)--Economic conditions--Early works to 1800,,Italy--Tuscany;Early works,http://id.worldcat.org/fast/1204477;http://id.worldcat.org/fast/1411636
348,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Usury--Early works to 1800,,Usury;Early works,http://id.worldcat.org/fast/1163232;http://id.worldcat.org/fast/1411636
349,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Vāmana (Hindu deity),,Vāmana (Hindu deity),http://id.worldcat.org/fast/1169392
350,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Vedanta,,Vedanta,http://id.worldcat.org/fast/1164683
351,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Vedanta--Early works to 1800,,Vedanta;Early works,http://id.worldcat.org/fast/1164683;http://id.worldcat.org/fast/1411636
352,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Vishnu (Hindu deity),,Vishnu (Hindu deity),http://id.worldcat.org/fast/1167831
353,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Warwickshire (England)--History,,England--Warwickshire;History,http://id.worldcat.org/fast/1212375;http://id.worldcat.org/fast/1411628
354,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Weights and measures--England--Early works to 1800,,Weights and measures;England;Early works,http://id.worldcat.org/fast/1173497;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636
355,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Winchester (England)--History,,England--Winchester;History,http://id.worldcat.org/fast/1207401;http://id.worldcat.org/fast/1411628
356,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Windmills--England--History,,Windmills;England;History,http://id.worldcat.org/fast/1175762;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411628
357,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Women--Islamic Empire--Early works to 1800,,Women;Islamic Empire;Early works,http://id.worldcat.org/fast/1176568;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
358,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Women--Sexual behavior--Early works to 1800,,Women--Sexual behavior;Early works,http://id.worldcat.org/fast/1176942;http://id.worldcat.org/fast/1411636
359,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",World history--Early works to 1800,,World history;Early works,http://id.worldcat.org/fast/1181345;http://id.worldcat.org/fast/1411636
