record,recordLabel,dateString,earliestDate,latestDate,languages,genres,subjects
https://catalog.digital-scriptorium.org/entity/Q31990,Vibhaktivicāra (DS7551),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language|Case grammar
https://catalog.digital-scriptorium.org/entity/Q37060,Vidyunmālavṛttastotra (DS9241),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33508,Vidyānanda (DS8057),1850.,1850,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q32566,Vidyāprakāśavārtika (DS7743),circa 1700-1850.,1700,1850,Sanskrit,,Dvaita (Vedanta)|Vedanta|Indian philosophy|Hindu philosophy
https://catalog.digital-scriptorium.org/entity/Q33583,Vijñānavinodinīṭīkā (DS8082),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy|Philosophy, Indic|Advaita|Vedanta|Outlines and syllabi|Hindu philosophy|Aparokṣānubhūti (Śaṅkarācārya)"
https://catalog.digital-scriptorium.org/entity/Q29719,Viparītapratyaṅgirā (DS6794),1750-1850].,1750,1850,Sanskrit,,Tantrism
https://catalog.digital-scriptorium.org/entity/Q33829,Vivaraṇatattvadīpaṇa (DS8164),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33832,Vivaraṇatattvadīpaṇa (DS8165),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33835,Vivaraṇatattvadīpaṇa (DS8166),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33838,Vivaraṇatattvadīpaṇa (DS8167),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33841,Vivaraṇatattvadīpaṇa (DS8168),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33844,Vivaraṇatattvadīpaṇa (DS8169),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy|Br̥hadāraṇyakopaniṣadbhāṣya (Śaṅkarācārya)"
https://catalog.digital-scriptorium.org/entity/Q33847,Vivaraṇatattvadīpaṇa (DS8170),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33850,Vivaraṇatattvadīpaṇa (DS8171),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q33301,Vivaraṇopanyāsa (DS7988),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy|Pañcapādikā (Padmapādācārya)"
https://catalog.digital-scriptorium.org/entity/Q34234,Vivekacūḍāmaṇi (DS8299),1700-1850.,1700,1850,Sanskrit,,"Mokṣa|Philosophy, Indic|Advaita|Vedanta|Hindu philosophy|Salvation--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q34489,Vividiṣasaṃnyāsa vidvatsaṃnyāsa (DS8384),circa 1700-1850.,1700,1850,Sanskrit,,"Mokṣa|Philosophy, Indic|Self (Philosophy)|Hindu philosophy|Asceticism--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q37663,Vivāhapaddhati (DS9442),circa 1700-1850.,1700,1850,Sanskrit,,India|Marriage customs and rites|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q34843,Vivāhaprayoga (DS8502),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals|Hindu marriage customs and rites
https://catalog.digital-scriptorium.org/entity/Q30460,Viyogaśāntiprayoga (DS7041),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q35977,Viśvasāroddhāra (DS8880),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Tantrism
https://catalog.digital-scriptorium.org/entity/Q37258,Viśveśvaradarśanādimahimā (DS9307),circa 1700-1850.,1700,1850,Sanskrit,,"Pilgrims and pilgrimages|Rites and ceremonies|India|Siva (Hindu deity)|Devotional literature, Sanskrit|Lingas (Śaivism)|India--Vārānasi (Uttar Pradesh)"
https://catalog.digital-scriptorium.org/entity/Q37999,Viśveśvaramaṅgalāṣṭaka (DS9554),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Siva (Hindu deity)|Devotional literature, Sanskrit|Hindu law|Dharma|Lingas (Śaivism)"
https://catalog.digital-scriptorium.org/entity/Q37960,Viśveśvarī (DS9541),circa 1700-1850.,1700,1850,Sanskrit,,"Pilgrims and pilgrimages|India|Siva (Hindu deity)|Hindu law|Tantrism|Dharma|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q35521,Viśvādarśa (DS8728),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q36730,Viṣayatāvicāra (DS9131),circa 1700-1850.,1700,1850,Sanskrit,,"Nyaya|Philosophy, Indic|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q36799,Viṣayatāviveka (DS9154),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic"
https://catalog.digital-scriptorium.org/entity/Q33511,Viṣayānandaprakaraṇa (DS8058),1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q30607,Viṣṇordivyasahasranāmāvali (DS7090),circa 1700-1850.,1700,1850,Sanskrit,,"Vishnu (Hindu deity)|Epic literature, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q32386,Viṣṇudivyasahasranāmastotra (DS7683),circa 1700-1850.,1700,1850,Sanskrit,,"Prayers and devotions|Siva (Hindu deity)|Devotional literature, Sanskrit|Hinduism--Prayers and devotions|Vishnu (Hindu deity)|Hindu mantras|Hinduism|Hindu hymns, Sanskrit|Hindu mythology"
https://catalog.digital-scriptorium.org/entity/Q37408,Viṣṇulaharī (DS9357),circa 1700-1850.,1700,1850,Sanskrit,,"Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31300,Viṣṇupañcāyatana (DS7321),circa 1700-1850.,1700,1850,Sanskrit,,"Vaishnavism|Devotional literature, Sanskrit|Puja (Hinduism)|Vishnu (Hindu deity)|Idols and images--Worship"
https://catalog.digital-scriptorium.org/entity/Q31075,Viṣṇupaṅjarastotra (DS7246),circa 1700-1850.,1700,1850,Sanskrit,,"India|Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu mantras|Protection magic|Weapons, Ancient"
https://catalog.digital-scriptorium.org/entity/Q37126,Viṣṇupurāṇa (DS9263),circa 1700-1850.,1700,1850,Sanskrit,,Vishnu (Hindu deity)|Hindu mythology
https://catalog.digital-scriptorium.org/entity/Q31279,Viṣṇusahasranāman (DS7314),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Vaishnavism|Siva (Hindu deity)|Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu mantras|Om--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q32296,Viṣṇusahasranāmāvalī (DS7653),circa 1700-1850.,1700,1850,Sanskrit,,"Vaishnavism|Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu mantras|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q37102,Viṣṇusahasranāmāvalī (DS9255),circa 1700-1850.,1700,1850,Sanskrit,,"Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu mantras"
https://catalog.digital-scriptorium.org/entity/Q37132,Viṣṇusahasranāmāvalī (DS9265),circa 1700-1850.,1700,1850,Sanskrit,,"Devotional literature, Sanskrit|Vishnu (Hindu deity)|Hindu mantras"
https://catalog.digital-scriptorium.org/entity/Q35584,Viṣṇusmṛtivivṛtau (DS8749),circa 1700-1850.,1700,1850,Sanskrit,,India|Hindu law|Viṣṇusmr̥ti|Rites and ceremonies|Dharma
https://catalog.digital-scriptorium.org/entity/Q30670,Viṣṇustotra (DS7111),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit poetry|Vishnu (Hindu deity)
https://catalog.digital-scriptorium.org/entity/Q30544,Viṣṇusūkta (DS7069),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q35479,Vratahemādri (DS8714),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q35353,Vratakaustubha (DS8672),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Fasting--Religious aspects--Hinduism|Hindu law|Dharma|Vratas
https://catalog.digital-scriptorium.org/entity/Q32203,Vratatithinirṇaya (DS7622),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|Fasting--Religious aspects|India|Hindu law|Dharma|Vratas
https://catalog.digital-scriptorium.org/entity/Q31153,Vratārka (DS7272),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Siva (Hindu deity)|Puja (Hinduism)|Dharma|Sins|Blessing and cursing|Gaṇeśa (Hindu deity)|Vratas|Hindu mythology|Bathing customs
https://catalog.digital-scriptorium.org/entity/Q32752,Vyadhikaraṇadharmavacchinnābhāva (DS7805),circa 1700-1850.,1700,1850,Sanskrit,,Logic|India|Nyaya|Indian philosophy|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)
https://catalog.digital-scriptorium.org/entity/Q32704,Vyadhikaraṇadharmavacchinnābhāvaṭīkā (DS7789),circa 1700-1850.,1700,1850,Sanskrit,,Logic|India|Nyaya|Indian philosophy|Hindu philosophy|Hindu logic
https://catalog.digital-scriptorium.org/entity/Q36784,Vyadhikaraṇadharmāvacchinnābhāvakhaṇḍana (DS9149),circa 1700-1850.,1700,1850,Sanskrit,,"Nyaya|Philosophy, Indic|Hindu philosophy|Tattvacintāmaṇidīdhiti (Raghunātha Śiromaṇi)|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q32758,Vyadhikaraṇadharmāvacchinnābhāvaṭīkā (DS7807),circa 1700-1850.,1700,1850,Sanskrit,,Logic|India|Nyaya|Indian philosophy|Hindu philosophy|Hindu logic
https://catalog.digital-scriptorium.org/entity/Q30853,Vyaṅkaṭācalamāhātmya (DS7172),circa 1700-1850.,1700,1850,Sanskrit,,"Devotional literature, Sanskrit|Lakshmī (Hindu deity)|Veṅkaṭeśvara (Hindu deity)|Hindu mantras"
https://catalog.digital-scriptorium.org/entity/Q36847,Vyutpattivāda (DS9170),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q36889,Vyutpattivāda (DS9184),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q37039,Vyutpattivāda (DS9234),circa 1700-1850.,1700,1850,Sanskrit,,"Logic|India|Nyaya|Philosophy, Indic|Hindu philosophy|Hindu logic|Tattvacintāmaṇi (Gaṅgeśa)"
https://catalog.digital-scriptorium.org/entity/Q35026,Vyāsapūjāvidhi (DS8563),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Puja (Hinduism)|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q37183,Vāgbhatālaṃkāra (DS9282),circa 1700-1850.,1700,1850,Sanskrit,,Poetics|Rāsa literature|Sanskrit language--Rhetoric
https://catalog.digital-scriptorium.org/entity/Q35272,Vāgbhūṣanakāvya (DS8645),circa 1700-1850.,1700,1850,Sanskrit,,"Sanskrit poetry|Aesthetics, Indic|Sanskrit language--Rhetoric"
https://catalog.digital-scriptorium.org/entity/Q34021,Vākyasudhā (DS8228),1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34084,Vākyasudhā (DS8249),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Siva (Hindu deity)|Philosophy, Indic|Devotional literature, Sanskrit|Advaita|Lingas (Śaivism)|Self (Philosophy)|Hindu pilgrims and pilgrimages|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34087,Vākyasudhā (DS8250),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34237,Vākyasudhā (DS8300),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34579,Vākyasudhā (DS8414),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Self (Philosophy)|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34012,Vākyavṛtti (DS8225),1700-1850.,1700,1850,Sanskrit,,Advaita|Vedanta|Indian philosophy|Hindu mantras|Hindu philosophy
https://catalog.digital-scriptorium.org/entity/Q34078,Vākyavṛtti (DS8247),1700-1850.,1700,1850,Sanskrit,,Advaita|Vedanta|Indian philosophy|Hindu mantras|Hindu philosophy
https://catalog.digital-scriptorium.org/entity/Q34102,Vākyavṛtti (DS8255),1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34561,Vākyavṛtti (DS8408),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q34576,Vākyavṛttiprakaraṇa (DS8413),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Advaita|Vedanta|Hindu mantras|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q32560,Vākyārthabodha (DS7741),circa 1700-1850.,1700,1850,Sanskrit,,Vedanta|Indian philosophy|Hindu philosophy
https://catalog.digital-scriptorium.org/entity/Q30568,Vāmanasūkta (DS7077),circa 1700-1850.,1700,1850,Sanskrit,,"Vāmana (Hindu deity)|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q33571,Vārttikasāra (DS8078),circa 1700-1850.,1700,1850,Sanskrit,,"Glossaries, vocabularies, etc.|Sanskrit language|Hindu philosophy|Philosophy, Indic|Advaita|Sanskrit language--Lexicography|Vedanta"
https://catalog.digital-scriptorium.org/entity/Q31774,Vāstupūjāvidhi (DS7479),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Housing|Puja (Hinduism)|Idols and images
https://catalog.digital-scriptorium.org/entity/Q34951,Vāstupūjāvidhi (DS8538),circa 1700-1850.,1700,1850,Sanskrit,,"Texts|Rites and ceremonies|India|Hindu law|Dharma|Gods, Vedic|Hinduism--Rituals|Dwellings--Religious aspects--Hinduism"
https://catalog.digital-scriptorium.org/entity/Q30484,Vāstuśāntiprayoga (DS7049),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Hinduism--Rituals|Āśvalāyanagr̥hyasūtra
https://catalog.digital-scriptorium.org/entity/Q31507,Vīreśvarastotra (DS7390),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Siva (Hindu deity)|Devotional literature, Sanskrit|Hindu mythology"
https://catalog.digital-scriptorium.org/entity/Q36313,Vṛddhayavana (DS8992),circa 1700-1850.,1700,1850,Sanskrit,,Hindu astrology|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q36328,Vṛddhayavana (DS8997),circa 1700-1850.,1700,1850,Sanskrit,,Hindu astrology|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q33226,Vṛttamuktāvalī (DS7963),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language|Sanskrit language--Versification
https://catalog.digital-scriptorium.org/entity/Q35230,Vṛttaratnākara (DS8631),circa 1700-1850.,1700,1850,Sanskrit,,Sanskrit language|Poetics|Sanskrit poetry|Sanskrit language--Versification
https://catalog.digital-scriptorium.org/entity/Q33166,Vṛtti (DS7943),circa 1700-1850.,1700,1850,Sanskrit,,Jainism|Yantras|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q16050,Wu Wensu gong zhai gao; si juan / (DS3245),Between 1585 and 1850,1585,1850,,,
https://catalog.digital-scriptorium.org/entity/Q31921,Yajn̄opavītavidhi (DS7528),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Sacred thread ceremony|Hindu law|Sacrifice--Hinduism|Hindu mantras
https://catalog.digital-scriptorium.org/entity/Q33724,Yajurāraṇyaka (DS8129),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Vedanta|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q30508,Yajñapārśvapariśiṣṭa (DS7057),circa 1700-1850.,1700,1850,Sanskrit,,Sacrifice--Hinduism|Hinduism--Rituals|Yajña
https://catalog.digital-scriptorium.org/entity/Q37912,Yajñavaibhakhaṃḍa (DS9525),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Siva (Hindu deity)|Hindu law|Dharma
https://catalog.digital-scriptorium.org/entity/Q31369,Yajñavaibhavakhaṇḍa (DS7344),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|Forgiveness of sin|India|Agnihotra (Hindu rite)|Atonement (Hinduism)|Hinduism
https://catalog.digital-scriptorium.org/entity/Q37228,Yajñavaibhavakhaṇḍa (DS9297),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|Śaivism|India|Siva (Hindu deity)|Devotional literature, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q37267,Yajñavaibhavakhaṇḍa (DS9310),circa 1700-1850.,1700,1850,Sanskrit,,"Rites and ceremonies|Śaivism|India|Siva (Hindu deity)|Devotional literature, Sanskrit|Atonement (Hinduism)"
https://catalog.digital-scriptorium.org/entity/Q35248,Yajñopavīta (DS8637),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|Recitations|India|Sacred thread ceremony|Hindu law|Dharma|Hinduism--Rituals|Hindu mantras|Vedas
https://catalog.digital-scriptorium.org/entity/Q34939,Yajñopavītadhāraṇa (DS8534),circa 1700-1850.,1700,1850,Sanskrit,,Hindu law|Dharma|Hinduism--Rituals|Texts|Rites and ceremonies|India|Sacred thread ceremony
https://catalog.digital-scriptorium.org/entity/Q37867,Yajñopavītadhāraṇavidhi (DS9510),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Sacred thread ceremony|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q34861,Yajñopavītamantra (DS8508),circa 1700-1850.,1700,1850,Sanskrit,,Dharma|Hinduism--Rituals|Hindu mantras|Vedas|Texts|Rites and ceremonies|Recitations|India|Sacred thread ceremony|Hindu law
https://catalog.digital-scriptorium.org/entity/Q34849,Yajñopavītavidhi (DS8504),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Sacred thread ceremony|Hindu law|Dharma|Hinduism--Rituals|Hindu mantras
https://catalog.digital-scriptorium.org/entity/Q30793,Yamunāmāhātmya (DS7152),circa 1700-1850.,1700,1850,Sanskrit,,India|Śakti (Hindu deity)|Vishnu (Hindu deity)|Hindu pilgrims and pilgrimages|India--Yamuna River
https://catalog.digital-scriptorium.org/entity/Q32977,Yantrabhedadarśana (DS7880),circa 1700-1850.,1700,1850,Sanskrit,,India|Hindu astrology|Divination|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q38065,Yantrāṇi (DS9576),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Yantras|Mandala
https://catalog.digital-scriptorium.org/entity/Q34183,Yatidharmaprakāśa (DS8282),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu law|Dharma|India--Narmada River|Asceticism--Hinduism
https://catalog.digital-scriptorium.org/entity/Q34852,Yatisaṃskāra (DS8505),circa 1700-1850.,1700,1850,Sanskrit,,Texts|India|Hindu law|Hinduism--Rituals|Rites and ceremonies|Dharma|Asceticism--Hinduism
https://catalog.digital-scriptorium.org/entity/Q36379,Yogabhāṣya (DS9014),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Sankhya|Yoga|Hindu philosophy|Yogasūtra (Patañjali)"
https://catalog.digital-scriptorium.org/entity/Q36388,Yogabhāṣya (DS9017),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Sankhya|Yoga|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q36454,Yogakuñjara (DS9039),circa 1700-1850.,1700,1850,Sanskrit,,Diseases|Rites and ceremonies|India|Kuṇḍalinī|Yoga--Therapeutic use
https://catalog.digital-scriptorium.org/entity/Q35998,Yogasaṃgraha (DS8887),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Hindu astrology|Divination|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q36361,Yogasūtrabhāṣya (DS9008),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Sankhya|Yoga|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q36364,Yogasūtrabhāṣya (DS9009),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Yoga|Sankhya|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q32875,Yogaśataka (DS7846),circa 1700-1850.,1700,1850,Sanskrit,,Mathematics|India|Hindu astrology|Divination
https://catalog.digital-scriptorium.org/entity/Q33538,Yogaśikhopaniṣad (DS8067),circa 1700-1850.,1700,1850,Sanskrit,,"Philosophy, Indic|Sankhya|Vedanta|Yoga|Shaktism|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q36499,Yogeśvarīsahasranāmastotra (DS9054),circa 1700-1850.,1700,1850,Sanskrit,,"Śaivism|Devotional literature, Sanskrit|Tantrism|Hindu goddesses"
https://catalog.digital-scriptorium.org/entity/Q32950,Yoginīdaśāphala (DS7871),circa 1700-1850.,1700,1850,Sanskrit,,Hindu astrology|Siva (Hindu deity)|Tantrism|Divination|Hindu astronomy|Parvati (Hindu deity)|Yoginīs
https://catalog.digital-scriptorium.org/entity/Q34519,Yājñīyopaniṣad (DS8394),circa 1700-1850.,1700,1850,Sanskrit,,"Hindu mantras|Hindu gods|Philosophy, Indic|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q28990,Ziyārat-i ʻĀshūrāʼ (DS6551),17--? - 18--?,1750,1850,Arabic|Persian,,"Prayers|Manuscripts, Arabic|Early works|Prayer--Islam|Tenth of Muḥarram|Muslim pilgrims and pilgrimages|Iraq--Karbalāʼ|Tombs|Shiite shrines|Ḥusayn ibn ʻAlī, -680"
https://catalog.digital-scriptorium.org/entity/Q57025,Zīj-i Muḥammad Shāhī (DS13314),between 1800 and 1850,1800,1850,Persian,,"Astronomy|Manuscripts, Persian|Eighteenth century|New Jersey--Princeton|Tables"
https://catalog.digital-scriptorium.org/entity/Q113941,al-Ibṣalmudīyah (DS30242),between 1750 to 1850?,1750,1850,Arabic|Coptic,,Liturgics|Texts|Coptic Church|Hymns
https://catalog.digital-scriptorium.org/entity/Q29035,al-Juzʼ al-khāmis (DS6566),between 1750 and 1850?,1750,1850,Arabic,,"Manuscripts, Arabic|Qurʼan"
https://catalog.digital-scriptorium.org/entity/Q113932,al-Juzʼ al-thalāthūn (DS30239),between 1750 and 1850?,1750,1850,,,
https://catalog.digital-scriptorium.org/entity/Q29041,al-Juzʼ al-thānī wa-al-ʻishrūn (DS6568),between 1750 and 1850?,1750,1850,Arabic,,"Manuscripts, Arabic|Qurʼan"
https://catalog.digital-scriptorium.org/entity/Q29038,al-Juzʼ al-ʻishrūn (DS6567),between 1750 and 1850?,1750,1850,Arabic,,"Manuscripts, Arabic|Qurʼan"
https://catalog.digital-scriptorium.org/entity/Q113923,al-Qurʼān (DS30236),between 1750 and 1850?,1750,1850,,,
https://catalog.digital-scriptorium.org/entity/Q28996,al-Qurʼān (DS6553),between 1700 and 1850?,1700,1850,Arabic,,"Manuscripts, Arabic"
https://catalog.digital-scriptorium.org/entity/Q29416,al-Qurʼān (DS6693),1849 or 1850.,1849,1850,Arabic,,"Manuscripts, Arabic|Qurʼan|Manuscripts"
https://catalog.digital-scriptorium.org/entity/Q105874,al-Sharḥ al-ṣaghīr ʻalá al-Mukhtaṣar al-nāfiʻ (DS27848),between 1800 and 1850,1800,1850,Arabic,,"Manuscripts, Arabic|Early works|Islamic law|Shīʻah|New Jersey--Princeton|Mukhtaṣar al-nāfiʻ (Muḥaqqiq al-Ḥillī, Jaʻfar ibn al-Ḥasan)"
https://catalog.digital-scriptorium.org/entity/Q103219,al-Tawḍīḥ wa-al-bayān fī muqriʼī Nāfiʻ ibn ʻAbd al-Raḥmān (DS27048),between 180-? and 185-?,1800,1850,Arabic,,"Arabic poetry|Criticism, Textual|Islamic poetry, Arabic|Qurʼan|Qāriʼ, Nāfiʻ ibn ʻAbd al-Raḥmān, -785 or 786"
https://catalog.digital-scriptorium.org/entity/Q113926,al-Ḥawḍ. Baḥr al-dumūʻ (DS30237),between 1750 and 1850?,1750,1850,Tachelhit,,Early works|Texts|Morocco|Islam--Doctrines|Islam--Customs and practices|Tamazight poetry|Berber poetry|Islamic law
https://catalog.digital-scriptorium.org/entity/Q29626,iti prathamāṣṭaka brāhmaṇaprāraṃbhaḥ (DS6763),between 1700 and 1850?].,1700,1850,,,
https://catalog.digital-scriptorium.org/entity/Q35359,Ācārārkaprakāśa (DS8674),circa 1700-1850.,1700,1850,Sanskrit,,Rites and ceremonies|India|Puja (Hinduism)|Hindu law|Dharma|Sun worship|Hindu mantras
https://catalog.digital-scriptorium.org/entity/Q30535,Ācārātprāpyate svarga (DS7066),circa 1700-1850.,1700,1850,Sanskrit,,"Texts|Hinduism--Rituals|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q36418,Ādhikaraṇaratnamālā (DS9027),circa 1700-1850.,1700,1850,Sanskrit,,"Mimamsa|Philosophy, Indic|Vedanta|Hindu philosophy|Mīmāṃsāsūtra (Jaimini)"
https://catalog.digital-scriptorium.org/entity/Q34720,Ādhānahautra (DS8461),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q34723,Ādhānaprayoga (DS8462),circa 1700-1850.,1700,1850,Sanskrit,,Texts|Rites and ceremonies|India|Hindu law|Dharma|Hinduism--Rituals
https://catalog.digital-scriptorium.org/entity/Q30697,Ādipurāṇa (DS7120),circa 1700-1850.,1700,1850,Hindi|Sanskrit,,Hindu mythology|Krishna (Hindu deity)
